model,layer,erased_concept,nll_nats,n_tokens,n_bytes,ppl,bpb,bpb_delta,precision,seed
bigscience/bloom-3b,0,eng,5824.0,1281,7171,94.29687851347651,1.171699333166549,0.0028165849354966355,bf16,5
bigscience/bloom-3b,0,dut,5824.0,1281,7171,94.29687851347651,1.171699333166549,0.0028165849354966355,bf16,5
bigscience/bloom-3b,0,ind,5830.0,1281,7171,94.73958605204888,1.1729064409960475,0.004023692764995035,bf16,5
bigscience/bloom-3b,0,jav,5808.0,1281,7171,93.12641259902375,1.168480378954553,-0.00040236927649939247,bf16,5
bigscience/bloom-3b,0,sun,5804.0,1281,7171,92.83607327852847,1.167675640401554,-0.0012071078294983995,bf16,5
bigscience/bloom-3b,0,ace,5812.0,1281,7171,93.41765993854708,1.169285117507552,0.0004023692764996145,bf16,5
bigscience/bloom-3b,0,ban,5814.0,1281,7171,93.56362500252762,1.1696874867840517,0.000804738552999229,bf16,5
bigscience/bloom-3b,0,baseline,5810.0,1281,7171,93.27192258912879,1.1688827482310524,0.0,bf16,5
bigscience/bloom-3b,3,eng,5824.0,1281,7171,94.29687851347651,1.171699333166549,0.0028165849354966355,bf16,5
bigscience/bloom-3b,3,dut,5804.0,1281,7171,92.83607327852847,1.167675640401554,-0.0012071078294983995,bf16,5
bigscience/bloom-3b,3,ind,5824.0,1281,7171,94.29687851347651,1.171699333166549,0.0028165849354966355,bf16,5
bigscience/bloom-3b,3,jav,5796.0,1281,7171,92.25810737975922,1.166066163295556,-0.0028165849354964134,bf16,5
bigscience/bloom-3b,3,sun,5812.0,1281,7171,93.41765993854708,1.169285117507552,0.0004023692764996145,bf16,5
bigscience/bloom-3b,3,ace,5810.0,1281,7171,93.27192258912879,1.1688827482310524,0.0,bf16,5
bigscience/bloom-3b,3,ban,5810.0,1281,7171,93.27192258912879,1.1688827482310524,0.0,bf16,5
bigscience/bloom-3b,3,baseline,5810.0,1281,7171,93.27192258912879,1.1688827482310524,0.0,bf16,5
bigscience/bloom-3b,6,eng,5816.0,1281,7171,93.70981813687418,1.170089856060551,0.0012071078294986215,bf16,5
bigscience/bloom-3b,6,dut,5830.0,1281,7171,94.73958605204888,1.1729064409960475,0.004023692764995035,bf16,5
bigscience/bloom-3b,6,ind,5838.0,1281,7171,95.33309757701663,1.1745159181020455,0.005633169870993049,bf16,5
bigscience/bloom-3b,6,jav,5808.0,1281,7171,93.12641259902375,1.168480378954553,-0.00040236927649939247,bf16,5
