model,layer,erased_concept,nll_nats,n_tokens,n_bytes,ppl,bpb,bpb_delta,precision,seed
EleutherAI/pythia-31m,0,eng,17160.0,2521,7171,903.9939694512916,3.452328392365725,0.292120094738638,bf16,5
EleutherAI/pythia-31m,0,dut,16348.0,2521,7171,655.0609484844798,3.2889664661069276,0.12875816847984067,bf16,5
EleutherAI/pythia-31m,0,ind,16072.0,2521,7171,587.1309729386678,3.233439505949996,0.07323120832290897,bf16,5
EleutherAI/pythia-31m,0,jav,15808.0,2521,7171,528.7562594137811,3.1803267614520614,0.02011846382497451,bf16,5
EleutherAI/pythia-31m,0,sun,15884.0,2521,7171,544.9392581854178,3.1956167939590427,0.03540849633195586,bf16,5
EleutherAI/pythia-31m,0,ace,15752.0,2521,7171,517.1402741669327,3.1690604217100757,0.008852124082988855,bf16,5
EleutherAI/pythia-31m,0,ban,15932.0,2521,7171,555.4143429321566,3.205273656595031,0.04506535896794395,bf16,5
EleutherAI/pythia-31m,0,baseline,15708.0,2521,7171,508.1927321058167,3.160208297627087,0.0,bf16,5
EleutherAI/pythia-31m,1,eng,17252.0,2521,7171,937.5931795139891,3.470837379084702,0.3106290814576149,bf16,5
EleutherAI/pythia-31m,1,dut,16392.0,2521,7171,666.5943393003465,3.2978185901899164,0.13761029256282953,bf16,5
EleutherAI/pythia-31m,1,ind,16032.0,2521,7171,577.8886470427128,3.225392120420006,0.0651838227929189,bf16,5
EleutherAI/pythia-31m,1,jav,15752.0,2521,7171,517.1402741669327,3.1690604217100757,0.008852124082988855,bf16,5
EleutherAI/pythia-31m,1,sun,15840.0,2521,7171,535.5107391221482,3.186764669876054,0.02655637224896701,bf16,5
EleutherAI/pythia-31m,1,ace,15752.0,2521,7171,517.1402741669327,3.1690604217100757,0.008852124082988855,bf16,5
EleutherAI/pythia-31m,1,ban,15800.0,2521,7171,527.0809934608384,3.178717284346064,0.01850898671897694,bf16,5
EleutherAI/pythia-31m,1,baseline,15708.0,2521,7171,508.1927321058167,3.160208297627087,0.0,bf16,5
EleutherAI/pythia-31m,2,eng,17560.0,2521,7171,1059.4337910085885,3.532802247665625,0.37259395003853824,bf16,5
EleutherAI/pythia-31m,2,dut,16860.0,2521,7171,802.5725795657024,3.3919730008908,0.23176470326371312,bf16,5
EleutherAI/pythia-31m,2,ind,16156.0,2521,7171,607.0238176301316,3.250339015562975,0.09013071793588834,bf16,5
EleutherAI/pythia-31m,2,jav,15828.0,2521,7171,532.9677566271607,3.1843504542170566,0.024142156589969765,bf16,5
EleutherAI/pythia-31m,2,sun,15960.0,2521,7171,561.6175502884912,3.2109068264660237,0.050698528838936774,bf16,5
EleutherAI/pythia-31m,2,ace,15736.0,2521,7171,513.8685396076395,3.1658414674980797,0.005633169870992827,bf16,5
EleutherAI/pythia-31m,2,ban,15944.0,2521,7171,558.0644262326545,3.207687872254028,0.04747957462694119,bf16,5
EleutherAI/pythia-31m,2,baseline,15708.0,2521,7171,508.1927321058167,3.160208297627087,0.0,bf16,5
EleutherAI/pythia-31m,3,eng,17264.0,2521,7171,942.0667766749364,3.4732515947436986,0.3130432971166117,bf16,5
EleutherAI/pythia-31m,3,dut,16816.0,2521,7171,788.6864982228201,3.3831208768078107,0.22291257918072382,bf16,5
EleutherAI/pythia-31m,3,ind,16096.0,2521,7171,592.747169199312,3.23826793726799,0.07805963964090301,bf16,5
EleutherAI/pythia-31m,3,jav,15692.0,2521,7171,504.97760497790017,3.1569893434150904,-0.003218954211996472,bf16,5
EleutherAI/pythia-31m,3,sun,15976.0,2521,7171,565.1932966258468,3.2141257806780197,0.0539174830509328,bf16,5
EleutherAI/pythia-31m,3,ace,15764.0,2521,7171,519.6077380018595,3.1714746373690725,0.011266339741985654,bf16,5
EleutherAI/pythia-31m,3,ban,15996.0,2521,7171,569.6950116436506,3.218149473443015,0.05794117581592806,bf16,5
EleutherAI/pythia-31m,3,baseline,15708.0,2521,7171,508.1927321058167,3.160208297627087,0.0,bf16,5
EleutherAI/pythia-31m,4,eng,17072.0,2521,7171,872.9828461958466,3.4346241441997467,0.2744158465726598,bf16,5
EleutherAI/pythia-31m,4,dut,16792.0,2521,7171,781.2138043116489,3.378292445489816,0.21808414786272934,bf16,5
EleutherAI/pythia-31m,4,ind,16124.0,2521,7171,599.3673324111807,3.2439011071389827,0.08369280951189584,bf16,5
EleutherAI/pythia-31m,4,jav,15696.0,2521,7171,505.7794747658361,3.1577940819680896,-0.002414215658997243,bf16,5
EleutherAI/pythia-31m,4,sun,15848.0,2521,7171,537.2127980463298,3.1883741469820515,0.02816584935496458,bf16,5
EleutherAI/pythia-31m,4,ace,15696.0,2521,7171,505.7794747658361,3.1577940819680896,-0.002414215658997243,bf16,5
EleutherAI/pythia-31m,4,ban,15940.0,2521,7171,557.1796631581448,3.206883133701029,0.04667483607394196,bf16,5
EleutherAI/pythia-31m,4,baseline,15708.0,2521,7171,508.1927321058167,3.160208297627087,0.0,bf16,5
EleutherAI/pythia-31m,5,eng,17108.0,2521,7171,885.538517221871,3.4418667911767376,0.28165849354965067,bf16,5
EleutherAI/pythia-31m,5,dut,16664.0,2521,7171,742.538979482098,3.352540811793848,0.19233251416676111,bf16,5
EleutherAI/pythia-31m,5,ind,16128.0,2521,7171,600.3190866097792,3.244705845691982,0.08449754806489507,bf16,5
EleutherAI/pythia-31m,5,jav,15716.0,2521,7171,509.80796390546817,3.1618177747330845,0.0016094771059975699,bf16,5
EleutherAI/pythia-31m,5,sun,15832.0,2521,7171,533.8140728553863,3.1851551927700554,0.02494689514296855,bf16,5
EleutherAI/pythia-31m,5,ace,15692.0,2521,7171,504.97760497790017,3.1569893434150904,-0.003218954211996472,bf16,5
EleutherAI/pythia-31m,5,ban,16056.0,2521,7171,583.4164359146671,3.230220551738,0.07001225411091294,bf16,5
EleutherAI/pythia-31m,5,baseline,15708.0,2521,7171,508.1927321058167,3.160208297627087,0.0,bf16,5
