model,layer,erased_concept,nll_nats,n_tokens,n_bytes,ppl,bpb,bpb_delta,precision,seed
meta-llama/Llama-3.2-3B,0,eng,6026.0,2090,7171,17.872327886113638,1.2123386300929988,0.013278186124483504,bf16,4
meta-llama/Llama-3.2-3B,0,dut,6018.0,2090,7171,17.8040478245809,1.2107291529870008,0.01166870901848549,bf16,4
meta-llama/Llama-3.2-3B,0,ind,5990.0,2090,7171,17.56711534710527,1.2050959831160075,0.006035539147492219,bf16,4
meta-llama/Llama-3.2-3B,0,jav,5968.0,2090,7171,17.383168184903766,1.200669921074513,0.001609477105997792,bf16,4
meta-llama/Llama-3.2-3B,0,sun,5958.0,2090,7171,17.300193793013417,1.1986580746920155,-0.00040236927649983656,bf16,4
meta-llama/Llama-3.2-3B,0,ace,5946.0,2090,7171,17.201147153305577,1.1962438590330187,-0.0028165849354966355,bf16,4
meta-llama/Llama-3.2-3B,0,ban,5972.0,2090,7171,17.416469263205926,1.2014746596275123,0.002414215658997021,bf16,4
meta-llama/Llama-3.2-3B,0,baseline,5960.0,2090,7171,17.316756926064812,1.1990604439685153,0.0,bf16,4
meta-llama/Llama-3.2-3B,3,eng,21028.0,2090,7171,23417.62022705262,4.230510573115762,3.031450129147246,bf16,4
meta-llama/Llama-3.2-3B,3,dut,5960.0,2090,7171,17.316756926064812,1.1990604439685153,0.0,bf16,4
meta-llama/Llama-3.2-3B,3,ind,5960.0,2090,7171,17.316756926064812,1.1990604439685153,0.0,bf16,4
meta-llama/Llama-3.2-3B,3,jav,5960.0,2090,7171,17.316756926064812,1.1990604439685153,0.0,bf16,4
meta-llama/Llama-3.2-3B,3,sun,5960.0,2090,7171,17.316756926064812,1.1990604439685153,0.0,bf16,4
meta-llama/Llama-3.2-3B,3,ace,17928.0,2090,7171,5313.417109033057,3.6068381945415338,2.4077777505730182,bf16,4
meta-llama/Llama-3.2-3B,3,ban,5960.0,2090,7171,17.316756926064812,1.1990604439685153,0.0,bf16,4
meta-llama/Llama-3.2-3B,3,baseline,5960.0,2090,7171,17.316756926064812,1.1990604439685153,0.0,bf16,4
meta-llama/Llama-3.2-3B,6,eng,19532.0,2090,7171,11446.674675572343,3.929538354294134,2.730477910325619,bf16,4
meta-llama/Llama-3.2-3B,6,dut,5960.0,2090,7171,17.316756926064812,1.1990604439685153,0.0,bf16,4
meta-llama/Llama-3.2-3B,6,ind,5960.0,2090,7171,17.316756926064812,1.1990604439685153,0.0,bf16,4
meta-llama/Llama-3.2-3B,6,jav,5960.0,2090,7171,17.316756926064812,1.1990604439685153,0.0,bf16,4
meta-llama/Llama-3.2-3B,6,sun,5960.0,2090,7171,17.316756926064812,1.1990604439685153,0.0,bf16,4
meta-llama/Llama-3.2-3B,6,ace,18220.0,2090,7171,6110.130126768428,3.6655841089104606,2.4665236649419455,bf16,4
meta-llama/Llama-3.2-3B,6,ban,5960.0,2090,7171,17.316756926064812,1.1990604439685153,0.0,bf16,4
meta-llama/Llama-3.2-3B,6,baseline,5960.0,2090,7171,17.316756926064812,1.1990604439685153,0.0,bf16,4
meta-llama/Llama-3.2-3B,9,eng,16364.0,2090,7171,2514.08719361908,3.292185420318923,2.093124976350408,bf16,4
meta-llama/Llama-3.2-3B,9,dut,5960.0,2090,7171,17.316756926064812,1.1990604439685153,0.0,bf16,4
meta-llama/Llama-3.2-3B,9,ind,5960.0,2090,7171,17.316756926064812,1.1990604439685153,0.0,bf16,4
meta-llama/Llama-3.2-3B,9,jav,5960.0,2090,7171,17.316756926064812,1.1990604439685153,0.0,bf16,4
meta-llama/Llama-3.2-3B,9,sun,5960.0,2090,7171,17.316756926064812,1.1990604439685153,0.0,bf16,4
meta-llama/Llama-3.2-3B,9,ace,6132.0,2090,7171,18.80215125723962,1.2336642017474724,0.03460375777895708,bf16,4
meta-llama/Llama-3.2-3B,9,ban,5960.0,2090,7171,17.316756926064812,1.1990604439685153,0.0,bf16,4
meta-llama/Llama-3.2-3B,9,baseline,5960.0,2090,7171,17.316756926064812,1.1990604439685153,0.0,bf16,4
meta-llama/Llama-3.2-3B,12,eng,15220.0,2090,7171,1454.3242674289218,3.062030194161208,1.8629697501926927,bf16,4
meta-llama/Llama-3.2-3B,12,dut,5960.0,2090,7171,17.316756926064812,1.1990604439685153,0.0,bf16,4
meta-llama/Llama-3.2-3B,12,ind,5960.0,2090,7171,17.316756926064812,1.1990604439685153,0.0,bf16,4
meta-llama/Llama-3.2-3B,12,jav,6138.0,2090,7171,18.856206278778906,1.2348713095769708,0.03581086560845548,bf16,4
meta-llama/Llama-3.2-3B,12,sun,6212.0,2090,7171,19.535802422869985,1.2497589728074523,0.050698528838936996,bf16,4
