model,layer,erased_concept,nll_nats,n_tokens,n_bytes,ppl,bpb,bpb_delta,precision,seed
EleutherAI/pythia-1b,0,eng,8892.0,2521,7171,34.02759309988115,1.7889338033167848,0.08811887155339093,bf16,5
EleutherAI/pythia-1b,0,dut,9072.0,2521,7171,36.54600928844415,1.8251470382017398,0.12433210643834602,bf16,5
EleutherAI/pythia-1b,0,ind,8792.0,2521,7171,32.704247366424525,1.7688153394918096,0.06800040772841576,bf16,5
EleutherAI/pythia-1b,0,jav,8604.0,2521,7171,30.35409324459787,1.7309926275008565,0.03017769573746265,bf16,5
EleutherAI/pythia-1b,0,sun,8470.0,2521,7171,28.78279652921964,1.7040338859753899,0.003218954211996028,bf16,5
EleutherAI/pythia-1b,0,ace,8498.0,2521,7171,29.1042604190849,1.709667055846383,0.008852124082989077,bf16,5
EleutherAI/pythia-1b,0,ban,8652.0,2521,7171,30.93757423696818,1.7406494901368443,0.03983455837345051,bf16,5
EleutherAI/pythia-1b,0,baseline,8454.0,2521,7171,28.600699572510074,1.7008149317633938,0.0,bf16,5
EleutherAI/pythia-1b,1,eng,9012.0,2521,7171,35.686480368808766,1.8130759599067547,0.11226102814336092,bf16,5
EleutherAI/pythia-1b,1,dut,8724.0,2521,7171,31.833892850038694,1.7551347840908265,0.05431985232743264,bf16,5
EleutherAI/pythia-1b,1,ind,8576.0,2521,7171,30.018824636248592,1.7253594576298634,0.024544525866469602,bf16,5
EleutherAI/pythia-1b,1,jav,8522.0,2521,7171,29.382656971248323,1.7144954871643767,0.013680555400982897,bf16,5
EleutherAI/pythia-1b,1,sun,8408.0,2521,7171,28.08356277652143,1.6915604384039054,-0.00925449335948847,bf16,5
EleutherAI/pythia-1b,1,ace,8484.0,2521,7171,28.94308217477781,1.7068504709108865,0.006035539147492663,bf16,5
EleutherAI/pythia-1b,1,ban,8448.0,2521,7171,28.532710619844487,1.6996078239338952,-0.0012071078294986215,bf16,5
EleutherAI/pythia-1b,1,baseline,8454.0,2521,7171,28.600699572510074,1.7008149317633938,0.0,bf16,5
EleutherAI/pythia-1b,3,eng,16216.0,2521,7171,621.6443271555432,3.2624100938579597,1.5615951620945658,bf16,5
EleutherAI/pythia-1b,3,dut,8542.0,2521,7171,29.616687256002386,1.718519179929372,0.017704248165978154,bf16,5
EleutherAI/pythia-1b,3,ind,9306.0,2521,7171,40.100640415286335,1.8722242435521816,0.17140931178878782,bf16,5
EleutherAI/pythia-1b,3,jav,9610.0,2521,7171,45.23989694415098,1.9333843735801057,0.2325694418167119,bf16,5
EleutherAI/pythia-1b,3,sun,11040.0,2521,7171,79.77535302252184,2.2210784062772495,0.5202634745138557,bf16,5
EleutherAI/pythia-1b,3,ace,10744.0,2521,7171,70.93761811059984,2.1615277533553234,0.4607128215919296,bf16,5
EleutherAI/pythia-1b,3,ban,9336.0,2521,7171,40.5806902680244,1.878259782699674,0.17744485093628026,bf16,5
EleutherAI/pythia-1b,3,baseline,8454.0,2521,7171,28.600699572510074,1.7008149317633938,0.0,bf16,5
EleutherAI/pythia-1b,5,eng,10104.0,2521,7171,55.033019507739574,2.0327695848754828,0.33195465311208894,bf16,5
EleutherAI/pythia-1b,5,dut,9166.0,2521,7171,37.93441646578156,1.8440583941972164,0.14324346243382258,bf16,5
EleutherAI/pythia-1b,5,ind,8718.0,2521,7171,31.758218021573203,1.753927676261328,0.05311274449793424,bf16,5
EleutherAI/pythia-1b,5,jav,8484.0,2521,7171,28.94308217477781,1.7068504709108865,0.006035539147492663,bf16,5
EleutherAI/pythia-1b,5,sun,8560.0,2521,7171,29.828907836304925,1.7221405034178674,0.021325571654473574,bf16,5
EleutherAI/pythia-1b,5,ace,8578.0,2521,7171,30.042649098995565,1.7257618269063628,0.024946895142968994,bf16,5
EleutherAI/pythia-1b,5,ban,8506.0,2521,7171,29.19676494338113,1.711276532952381,0.01046160118898709,bf16,5
EleutherAI/pythia-1b,5,baseline,8454.0,2521,7171,28.600699572510074,1.7008149317633938,0.0,bf16,5
EleutherAI/pythia-1b,6,eng,10120.0,2521,7171,55.38340762833402,2.035988539087479,0.33517360732408497,bf16,5
EleutherAI/pythia-1b,6,dut,8900.0,2521,7171,34.13574586745967,1.7905432804227828,0.08972834865938895,bf16,5
EleutherAI/pythia-1b,6,ind,8950.0,2521,7171,34.819532240139566,1.8006025123352702,0.09978758057187642,bf16,5
EleutherAI/pythia-1b,6,jav,8504.0,2521,7171,29.173611284846103,1.7108741636758813,0.010059231912487476,bf16,5
EleutherAI/pythia-1b,6,sun,8622.0,2521,7171,30.571597762481453,1.7346139509893521,0.03379901922595829,bf16,5
EleutherAI/pythia-1b,6,ace,8594.0,2521,7171,30.233926761926533,1.728980781118359,0.028165849354965244,bf16,5
EleutherAI/pythia-1b,6,ban,8538.0,2521,7171,29.56973254962502,1.717714441376373,0.016899509612979147,bf16,5
EleutherAI/pythia-1b,6,baseline,8454.0,2521,7171,28.600699572510074,1.7008149317633938,0.0,bf16,5
EleutherAI/pythia-1b,8,eng,9746.0,2521,7171,47.74747661418235,1.960745484382072,0.25993055261867815,bf16,5
EleutherAI/pythia-1b,8,dut,9254.0,2521,7171,39.28196741683405,1.8617626423631946,0.16094771059980073,bf16,5
EleutherAI/pythia-1b,8,ind,8958.0,2521,7171,34.93020209464578,1.8022119894412683,0.10139705767787444,bf16,5
EleutherAI/pythia-1b,8,jav,8576.0,2521,7171,30.018824636248592,1.7253594576298634,0.024544525866469602,bf16,5
EleutherAI/pythia-1b,8,sun,8656.0,2521,7171,30.986700982091335,1.7414542286898436,0.04063929692644974,bf16,5
EleutherAI/pythia-1b,8,ace,8492.0,2521,7171,29.035074412673293,1.7084599480168843,0.007645016253490455,bf16,5
EleutherAI/pythia-1b,8,ban,8618.0,2521,7171,30.523129127754817,1.7338092124363529,0.032994280672959064,bf16,5
EleutherAI/pythia-1b,8,baseline,8454.0,2521,7171,28.600699572510074,1.7008149317633938,0.0,bf16,5
EleutherAI/pythia-1b,10,eng,9466.0,2521,7171,42.72820252378553,1.9044137856721415,0.20359885390874766,bf16,5
EleutherAI/pythia-1b,10,dut,9500.0,2521,7171,43.308368944054635,1.9112540633726334,0.21043913160923955,bf16,5
EleutherAI/pythia-1b,10,ind,8888.0,2521,7171,33.97364528225648,1.7881290647637855,0.0873141330003917,bf16,5
EleutherAI/pythia-1b,10,jav,8456.0,2521,7171,28.623398539233758,1.7012173010398932,0.00040236927649939247,bf16,5
EleutherAI/pythia-1b,10,sun,8476.0,2521,7171,28.85138139719385,1.7052409938048885,0.0044260620414946494,bf16,5
EleutherAI/pythia-1b,10,ace,8792.0,2521,7171,32.704247366424525,1.7688153394918096,0.06800040772841576,bf16,5
EleutherAI/pythia-1b,10,ban,8424.0,2521,7171,28.26236719010584,1.6947793926159014,-0.006035539147492441,bf16,5
EleutherAI/pythia-1b,10,baseline,8454.0,2521,7171,28.600699572510074,1.7008149317633938,0.0,bf16,5
EleutherAI/pythia-1b,11,eng,8956.0,2521,7171,34.90250169792625,1.8018096201647689,0.10099468840137504,bf16,5
EleutherAI/pythia-1b,11,dut,9554.0,2521,7171,44.24604398049091,1.9221180338381199,0.22130310207472603,bf16,5
EleutherAI/pythia-1b,11,ind,8764.0,2521,7171,32.34302071362037,1.7631821696208165,0.06236723785742271,bf16,5
EleutherAI/pythia-1b,11,jav,8578.0,2521,7171,30.042649098995565,1.7257618269063628,0.024946895142968994,bf16,5
EleutherAI/pythia-1b,11,sun,8438.0,2521,7171,28.41975466861125,1.6975959775513978,-0.003218954211996028,bf16,5
EleutherAI/pythia-1b,11,ace,9172.0,2521,7171,38.02480820177369,1.845265502026715,0.1444505702633212,bf16,5
EleutherAI/pythia-1b,11,ban,9468.0,2521,7171,42.76211379385051,1.9048161549486413,0.2040012231852475,bf16,5
EleutherAI/pythia-1b,11,baseline,8454.0,2521,7171,28.600699572510074,1.7008149317633938,0.0,bf16,5
EleutherAI/pythia-1b,13,eng,8858.0,2521,7171,33.571753562154996,1.7820935256162933,0.08127859385289948,bf16,5
EleutherAI/pythia-1b,13,dut,9138.0,2521,7171,37.51542127740486,1.8384252243262234,0.13761029256282953,bf16,5
EleutherAI/pythia-1b,13,ind,8674.0,2521,7171,31.208738497875537,1.745075552178339,0.04426062041494516,bf16,5
EleutherAI/pythia-1b,13,jav,8608.0,2521,7171,30.402293461940364,1.7317973660538555,0.030982434290461658,bf16,5
EleutherAI/pythia-1b,13,sun,8434.0,2521,7171,28.374697595743964,1.6967912389983988,-0.004023692764995035,bf16,5
EleutherAI/pythia-1b,13,ace,9104.0,2521,7171,37.01285818860521,1.831584946625732,0.13077001486233808,bf16,5
EleutherAI/pythia-1b,13,ban,8750.0,2521,7171,32.16390634276383,1.7603655846853201,0.059550652921926295,bf16,5
EleutherAI/pythia-1b,13,baseline,8454.0,2521,7171,28.600699572510074,1.7008149317633938,0.0,bf16,5
EleutherAI/pythia-1b,15,eng,9514.0,2521,7171,43.54954460143812,1.9140706483081298,0.21325571654473596,bf16,5
