model,layer,erased_concept,nll_nats,n_tokens,n_bytes,ppl,bpb,bpb_delta,precision,seed
bigscience/bloom-3b,0,eng,5822.0,1281,7171,94.14976952849432,1.1712969638900497,0.002414215658997243,bf16,3
bigscience/bloom-3b,0,dut,5816.0,1281,7171,93.70981813687418,1.170089856060551,0.0012071078294986215,bf16,3
bigscience/bloom-3b,0,ind,5828.0,1281,7171,94.59178641582056,1.172504071719548,0.0036213234884956425,bf16,3
bigscience/bloom-3b,0,jav,5806.0,1281,7171,92.98112961353746,1.1680780096780534,-0.000804738552999007,bf16,3
bigscience/bloom-3b,0,sun,5802.0,1281,7171,92.69124324040811,1.1672732711250546,-0.001609477105997792,bf16,3
bigscience/bloom-3b,0,ace,5808.0,1281,7171,93.12641259902375,1.168480378954553,-0.00040236927649939247,bf16,3
bigscience/bloom-3b,0,ban,5818.0,1281,7171,93.85623969794679,1.1704922253370504,0.001609477105998014,bf16,3
bigscience/bloom-3b,0,baseline,5810.0,1281,7171,93.27192258912879,1.1688827482310524,0.0,bf16,3
bigscience/bloom-3b,3,eng,5826.0,1281,7171,94.44421735620111,1.1721017024430485,0.003218954211996028,bf16,3
bigscience/bloom-3b,3,dut,5804.0,1281,7171,92.83607327852847,1.167675640401554,-0.0012071078294983995,bf16,3
bigscience/bloom-3b,3,ind,5828.0,1281,7171,94.59178641582056,1.172504071719548,0.0036213234884956425,bf16,3
bigscience/bloom-3b,3,jav,5798.0,1281,7171,92.40226064323498,1.1664685325720554,-0.002414215658997021,bf16,3
bigscience/bloom-3b,3,sun,5814.0,1281,7171,93.56362500252762,1.1696874867840517,0.000804738552999229,bf16,3
bigscience/bloom-3b,3,ace,5810.0,1281,7171,93.27192258912879,1.1688827482310524,0.0,bf16,3
bigscience/bloom-3b,3,ban,5826.0,1281,7171,94.44421735620111,1.1721017024430485,0.003218954211996028,bf16,3
bigscience/bloom-3b,3,baseline,5810.0,1281,7171,93.27192258912879,1.1688827482310524,0.0,bf16,3
bigscience/bloom-3b,6,eng,5828.0,1281,7171,94.59178641582056,1.172504071719548,0.0036213234884956425,bf16,3
bigscience/bloom-3b,6,dut,5822.0,1281,7171,94.14976952849432,1.1712969638900497,0.002414215658997243,bf16,3
bigscience/bloom-3b,6,ind,5880.0,1281,7171,98.51057811340812,1.1829656729085352,0.014082924677482733,bf16,3
bigscience/bloom-3b,6,jav,5810.0,1281,7171,93.27192258912879,1.1688827482310524,0.0,bf16,3
bigscience/bloom-3b,6,sun,5814.0,1281,7171,93.56362500252762,1.1696874867840517,0.000804738552999229,bf16,3
bigscience/bloom-3b,6,ace,5826.0,1281,7171,94.44421735620111,1.1721017024430485,0.003218954211996028,bf16,3
bigscience/bloom-3b,6,ban,5792.0,1281,7171,91.97047516609119,1.165261424742557,-0.0036213234884954204,bf16,3
bigscience/bloom-3b,6,baseline,5810.0,1281,7171,93.27192258912879,1.1688827482310524,0.0,bf16,3
bigscience/bloom-3b,9,eng,5856.0,1281,7171,96.68212849098909,1.1781372415905411,0.009254493359488691,bf16,3
bigscience/bloom-3b,9,dut,5812.0,1281,7171,93.41765993854708,1.169285117507552,0.0004023692764996145,bf16,3
bigscience/bloom-3b,9,ind,5892.0,1281,7171,99.43772968369282,1.185379888567532,0.016497140336479532,bf16,3
bigscience/bloom-3b,9,jav,5834.0,1281,7171,95.03587849599823,1.1737111795490467,0.004828431317994264,bf16,3
bigscience/bloom-3b,9,sun,5848.0,1281,7171,96.0802183571926,1.176527764484543,0.007645016253490677,bf16,3
bigscience/bloom-3b,9,ace,5870.0,1281,7171,97.74455883041627,1.1809538265260375,0.012071078294985105,bf16,3
bigscience/bloom-3b,9,ban,5840.0,1281,7171,95.48205551169876,1.174918287378545,0.006035539147492663,bf16,3
bigscience/bloom-3b,9,baseline,5810.0,1281,7171,93.27192258912879,1.1688827482310524,0.0,bf16,3
bigscience/bloom-3b,12,eng,5876.0,1281,7171,98.20345263189522,1.1821609343555362,0.013278186124483726,bf16,3
bigscience/bloom-3b,12,dut,5824.0,1281,7171,94.29687851347651,1.171699333166549,0.0028165849354966355,bf16,3
bigscience/bloom-3b,12,ind,5922.0,1281,7171,101.79396502246308,1.1914154277150246,0.022532679483972196,bf16,3
bigscience/bloom-3b,12,jav,5822.0,1281,7171,94.14976952849432,1.1712969638900497,0.002414215658997243,bf16,3
bigscience/bloom-3b,12,sun,5868.0,1281,7171,97.59207125008743,1.1805514572495381,0.011668709018485712,bf16,3
