model,layer,erased_concept,nll_nats,n_tokens,n_bytes,ppl,bpb,bpb_delta,precision,seed
bigscience/bloom-560m,0,eng,7856.0,1281,7171,460.68237823563703,1.5805065180900428,0.02776348007846563,bf16,1
bigscience/bloom-560m,0,dut,8150.0,1281,7171,579.5297610880507,1.6396548017354695,0.08691176372389231,bf16,1
bigscience/bloom-560m,0,ind,7822.0,1281,7171,448.6158963780603,1.5736662403895514,0.02092320237797418,bf16,1
bigscience/bloom-560m,0,jav,7784.0,1281,7171,435.5034561190152,1.5660212241360607,0.013278186124483504,bf16,1
bigscience/bloom-560m,0,sun,7680.0,1281,7171,401.5436156531546,1.5450980217580865,-0.007645016253490677,bf16,1
bigscience/bloom-560m,0,ace,7712.0,1281,7171,411.7007058485642,1.5515359301820786,-0.0012071078294986215,bf16,1
bigscience/bloom-560m,0,ban,7810.0,1281,7171,444.43302802311433,1.5712520247305544,0.01850898671897716,bf16,1
bigscience/bloom-560m,0,baseline,7718.0,1281,7171,413.6335694702235,1.5527430380115772,0.0,bf16,1
bigscience/bloom-560m,2,eng,7742.0,1281,7171,421.45619559277685,1.5575714693295712,0.004828431317994042,bf16,1
bigscience/bloom-560m,2,dut,8148.0,1281,7171,578.6256586801592,1.63925243245897,0.0865093944473927,bf16,1
bigscience/bloom-560m,2,ind,8002.0,1281,7171,516.2970506878166,1.6098794752745065,0.057136437262929274,bf16,1
bigscience/bloom-560m,2,jav,7678.0,1281,7171,400.91718268256153,1.5446956524815871,-0.00804738552999007,bf16,1
bigscience/bloom-560m,2,sun,7676.0,1281,7171,400.29172698629554,1.5442932832050877,-0.008449754806489462,bf16,1
bigscience/bloom-560m,2,ace,7820.0,1281,7171,447.9160277270142,1.573263871113052,0.02052083310147479,bf16,1
bigscience/bloom-560m,2,ban,7726.0,1281,7171,416.2248441508966,1.5543525151175752,0.001609477105998014,bf16,1
bigscience/bloom-560m,2,baseline,7718.0,1281,7171,413.6335694702235,1.5527430380115772,0.0,bf16,1
bigscience/bloom-560m,5,eng,7662.0,1281,7171,395.9407730256787,1.541476698269591,-0.011266339741986098,bf16,1
bigscience/bloom-560m,5,dut,8280.0,1281,7171,641.4301124696539,1.6658088047079374,0.11306576669636015,bf16,1
bigscience/bloom-560m,5,ind,7988.0,1281,7171,510.6851817779657,1.6070628903390098,0.05431985232743264,bf16,1
bigscience/bloom-560m,5,jav,7842.0,1281,7171,455.6750106508475,1.5776899331545464,0.024946895142969217,bf16,1
bigscience/bloom-560m,5,sun,7778.0,1281,7171,433.4683969517496,1.5648141163065623,0.012071078294985105,bf16,1
bigscience/bloom-560m,5,ace,7812.0,1281,7171,445.1274544882291,1.5716543940070538,0.018911355995476553,bf16,1
bigscience/bloom-560m,5,ban,7672.0,1281,7171,399.0437413206875,1.5434885446520887,-0.00925449335948847,bf16,1
bigscience/bloom-560m,5,baseline,7718.0,1281,7171,413.6335694702235,1.5527430380115772,0.0,bf16,1
bigscience/bloom-560m,7,eng,7662.0,1281,7171,395.9407730256787,1.541476698269591,-0.011266339741986098,bf16,1
bigscience/bloom-560m,7,dut,8232.0,1281,7171,617.8399900748409,1.656151942071949,0.10340890406037184,bf16,1
bigscience/bloom-560m,7,ind,8056.0,1281,7171,538.526575424736,1.6207434457399932,0.06800040772841598,bf16,1
bigscience/bloom-560m,7,jav,7784.0,1281,7171,435.5034561190152,1.5660212241360607,0.013278186124483504,bf16,1
bigscience/bloom-560m,7,sun,7690.0,1281,7171,404.6904931492845,1.5471098681405842,-0.005633169870993049,bf16,1
bigscience/bloom-560m,7,ace,7896.0,1281,7171,475.2944117451681,1.588553903620033,0.0358108656084557,bf16,1
bigscience/bloom-560m,7,ban,7596.0,1281,7171,376.05762467394635,1.5281985121451076,-0.024544525866469602,bf16,1
bigscience/bloom-560m,7,baseline,7718.0,1281,7171,413.6335694702235,1.5527430380115772,0.0,bf16,1
bigscience/bloom-560m,10,eng,7654.0,1281,7171,393.47578009071685,1.539867221163593,-0.012875816847984112,bf16,1
bigscience/bloom-560m,10,dut,8220.0,1281,7171,612.0792861769872,1.653737726412952,0.10099468840137482,bf16,1
bigscience/bloom-560m,10,ind,8018.0,1281,7171,522.786166747345,1.6130984294865025,0.0603553914749253,bf16,1
bigscience/bloom-560m,10,jav,7838.0,1281,7171,454.2543570546579,1.5768851946015472,0.024142156589969987,bf16,1
bigscience/bloom-560m,10,sun,7812.0,1281,7171,445.1274544882291,1.5716543940070538,0.018911355995476553,bf16,1
bigscience/bloom-560m,10,ace,7954.0,1281,7171,497.30899512099495,1.6002226126385184,0.04747957462694119,bf16,1
bigscience/bloom-560m,10,ban,7742.0,1281,7171,421.45619559277685,1.5575714693295712,0.004828431317994042,bf16,1
bigscience/bloom-560m,10,baseline,7718.0,1281,7171,413.6335694702235,1.5527430380115772,0.0,bf16,1
bigscience/bloom-560m,12,eng,7684.0,1281,7171,402.7994195276698,1.5459027603110858,-0.006840277700491448,bf16,1
bigscience/bloom-560m,12,dut,8224.0,1281,7171,613.9935278910319,1.654542464965951,0.10179942695437383,bf16,1
bigscience/bloom-560m,12,ind,8034.0,1281,7171,529.3568417218,1.6163173836984985,0.06357434568692133,bf16,1
bigscience/bloom-560m,12,jav,7754.0,1281,7171,425.422812996039,1.559985684988568,0.007242646976990841,bf16,1
bigscience/bloom-560m,12,sun,7818.0,1281,7171,447.21725091451594,1.5728615018365522,0.020118463824974953,bf16,1
bigscience/bloom-560m,12,ace,7980.0,1281,7171,507.5058290797005,1.6054534132330118,0.052710375221434624,bf16,1
bigscience/bloom-560m,12,ban,7688.0,1281,7171,404.0591508544209,1.5467074988640845,-0.006035539147492663,bf16,1
bigscience/bloom-560m,12,baseline,7718.0,1281,7171,413.6335694702235,1.5527430380115772,0.0,bf16,1
bigscience/bloom-560m,15,eng,7714.0,1281,7171,412.34398807067885,1.5519382994585782,-0.000804738552999007,bf16,1
bigscience/bloom-560m,15,dut,8212.0,1281,7171,608.2686881814003,1.652128249306954,0.09938521129537681,bf16,1
bigscience/bloom-560m,15,ind,8060.0,1281,7171,540.2107853924322,1.621548184292992,0.06880514628141476,bf16,1
bigscience/bloom-560m,15,jav,7704.0,1281,7171,409.1375969182048,1.5499264530760808,-0.0028165849354964134,bf16,1
bigscience/bloom-560m,15,sun,7692.0,1281,7171,405.3228219162829,1.5475122374170838,-0.005230800594493434,bf16,1
bigscience/bloom-560m,15,ace,7980.0,1281,7171,507.5058290797005,1.6054534132330118,0.052710375221434624,bf16,1
bigscience/bloom-560m,15,ban,7712.0,1281,7171,411.7007058485642,1.5515359301820786,-0.0012071078294986215,bf16,1
bigscience/bloom-560m,15,baseline,7718.0,1281,7171,413.6335694702235,1.5527430380115772,0.0,bf16,1
bigscience/bloom-560m,17,eng,7808.0,1281,7171,443.73968490639874,1.5708496554540547,0.018106617442477546,bf16,1
bigscience/bloom-560m,17,dut,8186.0,1281,7171,596.0473215285036,1.6468974487124606,0.09415441070088337,bf16,1
bigscience/bloom-560m,17,ind,8022.0,1281,7171,524.4211495192075,1.6139031680395013,0.06116013002792409,bf16,1
bigscience/bloom-560m,17,jav,7646.0,1281,7171,391.0261333655504,1.538257744057595,-0.014485293953982126,bf16,1
bigscience/bloom-560m,17,sun,7588.0,1281,7171,373.7164174755159,1.5265890350391096,-0.026154002972467616,bf16,1
bigscience/bloom-560m,17,ace,7838.0,1281,7171,454.2543570546579,1.5768851946015472,0.024142156589969987,bf16,1
bigscience/bloom-560m,17,ban,7774.0,1281,7171,432.116976701417,1.564009377753563,0.011266339741985876,bf16,1
bigscience/bloom-560m,17,baseline,7718.0,1281,7171,413.6335694702235,1.5527430380115772,0.0,bf16,1
bigscience/bloom-560m,20,eng,8298.0,1281,7171,650.5068032818383,1.6694301281964326,0.11668709018485535,bf16,1
bigscience/bloom-560m,20,dut,8354.0,1281,7171,679.575000447556,1.6806964679384186,0.12795342992684144,bf16,1
bigscience/bloom-560m,20,ind,8128.0,1281,7171,569.6618477396472,1.6352287396939749,0.08248570168239766,bf16,1
bigscience/bloom-560m,20,jav,7832.0,1281,7171,452.1316770147962,1.5756780867720488,0.022935048760471588,bf16,1
bigscience/bloom-560m,20,sun,7914.0,1281,7171,482.0201646156717,1.5921752271085283,0.03943218909695112,bf16,1
bigscience/bloom-560m,20,ace,7824.0,1281,7171,449.3168585736511,1.5740686096660508,0.021325571654473574,bf16,1
bigscience/bloom-560m,20,ban,7602.0,1281,7171,377.8231501929798,1.529405619974606,-0.023337418036971203,bf16,1
bigscience/bloom-560m,20,baseline,7718.0,1281,7171,413.6335694702235,1.5527430380115772,0.0,bf16,1
bigscience/bloom-560m,23,eng,38664.0,1281,7171,12828235927917.299,7.778602853288367,6.22585981527679,bf16,1
bigscience/bloom-560m,23,dut,45792.0,1281,7171,3347775865577664.0,9.212646954732591,7.659903916721014,bf16,1
bigscience/bloom-560m,23,ind,47376.0,1281,7171,1.1528591445022252e+16,9.531323421720197,7.9785803837086196,bf16,1
bigscience/bloom-560m,23,jav,28104.0,1281,7171,3373140580.2319613,5.654093073370998,4.10135003535942,bf16,1
bigscience/bloom-560m,23,sun,28040.0,1281,7171,3208755814.6268144,5.6412172565230145,4.088474218511437,bf16,1
bigscience/bloom-560m,23,ace,22464.0,1281,7171,41296973.14623146,4.519411713642404,2.9666686756308263,bf16,1
bigscience/bloom-560m,23,ban,37384.0,1281,7171,4722929734135.244,7.521086516328686,5.9683434783171085,bf16,1
bigscience/bloom-560m,23,baseline,7718.0,1281,7171,413.6335694702235,1.5527430380115772,0.0,bf16,1
