model,layer,erased_concept,nll_nats,n_tokens,n_bytes,ppl,bpb,bpb_delta,precision,seed
bigscience/bloom-3b,0,eng,5824.0,1281,7171,94.29687851347651,1.171699333166549,0.0028165849354966355,bf16,2
bigscience/bloom-3b,0,dut,5824.0,1281,7171,94.29687851347651,1.171699333166549,0.0028165849354966355,bf16,2
bigscience/bloom-3b,0,ind,5844.0,1281,7171,95.78066998490668,1.175723025931544,0.00684027770049167,bf16,2
bigscience/bloom-3b,0,jav,5812.0,1281,7171,93.41765993854708,1.169285117507552,0.0004023692764996145,bf16,2
bigscience/bloom-3b,0,sun,5810.0,1281,7171,93.27192258912879,1.1688827482310524,0.0,bf16,2
bigscience/bloom-3b,0,ace,5810.0,1281,7171,93.27192258912879,1.1688827482310524,0.0,bf16,2
bigscience/bloom-3b,0,ban,5824.0,1281,7171,94.29687851347651,1.171699333166549,0.0028165849354966355,bf16,2
bigscience/bloom-3b,0,baseline,5810.0,1281,7171,93.27192258912879,1.1688827482310524,0.0,bf16,2
bigscience/bloom-3b,3,eng,5828.0,1281,7171,94.59178641582056,1.172504071719548,0.0036213234884956425,bf16,2
bigscience/bloom-3b,3,dut,5804.0,1281,7171,92.83607327852847,1.167675640401554,-0.0012071078294983995,bf16,2
bigscience/bloom-3b,3,ind,5822.0,1281,7171,94.14976952849432,1.1712969638900497,0.002414215658997243,bf16,2
bigscience/bloom-3b,3,jav,5792.0,1281,7171,91.97047516609119,1.165261424742557,-0.0036213234884954204,bf16,2
bigscience/bloom-3b,3,sun,5812.0,1281,7171,93.41765993854708,1.169285117507552,0.0004023692764996145,bf16,2
bigscience/bloom-3b,3,ace,5806.0,1281,7171,92.98112961353746,1.1680780096780534,-0.000804738552999007,bf16,2
bigscience/bloom-3b,3,ban,5824.0,1281,7171,94.29687851347651,1.171699333166549,0.0028165849354966355,bf16,2
bigscience/bloom-3b,3,baseline,5810.0,1281,7171,93.27192258912879,1.1688827482310524,0.0,bf16,2
bigscience/bloom-3b,6,eng,5822.0,1281,7171,94.14976952849432,1.1712969638900497,0.002414215658997243,bf16,2
bigscience/bloom-3b,6,dut,5826.0,1281,7171,94.44421735620111,1.1721017024430485,0.003218954211996028,bf16,2
bigscience/bloom-3b,6,ind,5868.0,1281,7171,97.59207125008743,1.1805514572495381,0.011668709018485712,bf16,2
bigscience/bloom-3b,6,jav,5810.0,1281,7171,93.27192258912879,1.1688827482310524,0.0,bf16,2
bigscience/bloom-3b,6,sun,5822.0,1281,7171,94.14976952849432,1.1712969638900497,0.002414215658997243,bf16,2
bigscience/bloom-3b,6,ace,5824.0,1281,7171,94.29687851347651,1.171699333166549,0.0028165849354966355,bf16,2
bigscience/bloom-3b,6,ban,5810.0,1281,7171,93.27192258912879,1.1688827482310524,0.0,bf16,2
bigscience/bloom-3b,6,baseline,5810.0,1281,7171,93.27192258912879,1.1688827482310524,0.0,bf16,2
bigscience/bloom-3b,9,eng,5856.0,1281,7171,96.68212849098909,1.1781372415905411,0.009254493359488691,bf16,2
bigscience/bloom-3b,9,dut,5812.0,1281,7171,93.41765993854708,1.169285117507552,0.0004023692764996145,bf16,2
bigscience/bloom-3b,9,ind,5892.0,1281,7171,99.43772968369282,1.185379888567532,0.016497140336479532,bf16,2
bigscience/bloom-3b,9,jav,5826.0,1281,7171,94.44421735620111,1.1721017024430485,0.003218954211996028,bf16,2
bigscience/bloom-3b,9,sun,5850.0,1281,7171,96.23034366785654,1.1769301337610425,0.00804738552999007,bf16,2
bigscience/bloom-3b,9,ace,5874.0,1281,7171,98.05024914874534,1.1817585650790365,0.012875816847984112,bf16,2
bigscience/bloom-3b,9,ban,5848.0,1281,7171,96.0802183571926,1.176527764484543,0.007645016253490677,bf16,2
bigscience/bloom-3b,9,baseline,5810.0,1281,7171,93.27192258912879,1.1688827482310524,0.0,bf16,2
bigscience/bloom-3b,12,eng,5876.0,1281,7171,98.20345263189522,1.1821609343555362,0.013278186124483726,bf16,2
bigscience/bloom-3b,12,dut,5830.0,1281,7171,94.73958605204888,1.1729064409960475,0.004023692764995035,bf16,2
bigscience/bloom-3b,12,ind,5918.0,1281,7171,101.47660295717667,1.1906106891620256,0.02172794093097319,bf16,2
bigscience/bloom-3b,12,jav,5824.0,1281,7171,94.29687851347651,1.171699333166549,0.0028165849354966355,bf16,2
bigscience/bloom-3b,12,sun,5888.0,1281,7171,99.12771363065032,1.1845751500145332,0.015692401783480747,bf16,2
bigscience/bloom-3b,12,ace,5902.0,1281,7171,100.21701826308886,1.1873917349500296,0.01850898671897716,bf16,2
bigscience/bloom-3b,12,ban,5890.0,1281,7171,99.28260065171101,1.1849775192910326,0.01609477105998014,bf16,2
bigscience/bloom-3b,12,baseline,5810.0,1281,7171,93.27192258912879,1.1688827482310524,0.0,bf16,2
bigscience/bloom-3b,16,eng,5866.0,1281,7171,97.4398215598513,1.1801490879730387,0.01126633974198632,bf16,2
bigscience/bloom-3b,16,dut,5820.0,1281,7171,94.002890042662,1.1708945946135498,0.0020118463824974064,bf16,2
bigscience/bloom-3b,16,ind,5942.0,1281,7171,103.39572554226444,1.1954391204800197,0.02655637224896723,bf16,2
bigscience/bloom-3b,16,jav,5826.0,1281,7171,94.44421735620111,1.1721017024430485,0.003218954211996028,bf16,2
bigscience/bloom-3b,16,sun,5844.0,1281,7171,95.78066998490668,1.175723025931544,0.00684027770049167,bf16,2
bigscience/bloom-3b,16,ace,5906.0,1281,7171,100.53044105184976,1.1881964735030286,0.019313725271976168,bf16,2
