model,layer,erased_concept,nll_nats,n_tokens,n_bytes,ppl,bpb,bpb_delta,precision,seed
Qwen/Qwen2.5-1.5B,0,eng,6284.0,2070,7171,20.816559343850837,1.2642442667614344,0.07725490108790423,bf16,1
Qwen/Qwen2.5-1.5B,0,dut,6062.0,2070,7171,18.699605277056015,1.2195812770699896,0.03259191139645945,bf16,1
Qwen/Qwen2.5-1.5B,0,ind,5988.0,2070,7171,18.042924675363903,1.2046936138395081,0.01770424816597793,bf16,1
Qwen/Qwen2.5-1.5B,0,jav,5928.0,2070,7171,17.527448115925736,1.1926225355445232,0.005633169870993049,bf16,1
Qwen/Qwen2.5-1.5B,0,sun,5920.0,2070,7171,17.45983991402813,1.1910130584385252,0.004023692764995035,bf16,1
Qwen/Qwen2.5-1.5B,0,ace,5908.0,2070,7171,17.358916265712125,1.1885988427795282,0.001609477105998014,bf16,1
Qwen/Qwen2.5-1.5B,0,ban,5930.0,2070,7171,17.5443910320705,1.1930249048210226,0.006035539147492441,bf16,1
Qwen/Qwen2.5-1.5B,0,baseline,5900.0,2070,7171,17.291958137646148,1.1869893656735302,0.0,bf16,1
Qwen/Qwen2.5-1.5B,3,eng,26248.0,2070,7171,321320.1434460285,5.280694384779461,4.093705019105931,bf16,1
Qwen/Qwen2.5-1.5B,3,dut,5900.0,2070,7171,17.291958137646148,1.1869893656735302,0.0,bf16,1
Qwen/Qwen2.5-1.5B,3,ind,5900.0,2070,7171,17.291958137646148,1.1869893656735302,0.0,bf16,1
Qwen/Qwen2.5-1.5B,3,jav,5900.0,2070,7171,17.291958137646148,1.1869893656735302,0.0,bf16,1
Qwen/Qwen2.5-1.5B,3,sun,5900.0,2070,7171,17.291958137646148,1.1869893656735302,0.0,bf16,1
Qwen/Qwen2.5-1.5B,3,ace,22456.0,2070,7171,51447.089940737715,4.517802236536405,3.330812870862875,bf16,1
Qwen/Qwen2.5-1.5B,3,ban,5900.0,2070,7171,17.291958137646148,1.1869893656735302,0.0,bf16,1
Qwen/Qwen2.5-1.5B,3,baseline,5900.0,2070,7171,17.291958137646148,1.1869893656735302,0.0,bf16,1
