model,layer,erased_concept,nll_nats,n_tokens,n_bytes,ppl,bpb,bpb_delta,precision,seed
google/gemma-3-270m-it,0,eng,8552.0,1563,7171,237.82357343291028,1.7205310263118694,-0.000804738552999007,bf16,5
google/gemma-3-270m-it,0,dut,9052.0,1563,7171,327.4799210556671,1.8211233454367448,0.09978758057187642,bf16,5
google/gemma-3-270m-it,0,ind,8584.0,1563,7171,242.74282733130656,1.7269689347358614,0.005633169870993049,bf16,5
google/gemma-3-270m-it,0,jav,8816.0,1563,7171,281.5851985064729,1.7736437708098036,0.05230800594493523,bf16,5
google/gemma-3-270m-it,0,sun,8362.0,1563,7171,210.60156066484305,1.6823059450444167,-0.03902981982045173,bf16,5
google/gemma-3-270m-it,0,ace,8738.0,1563,7171,267.877833135086,1.7579513690263229,0.036615604161454485,bf16,5
google/gemma-3-270m-it,0,ban,8524.0,1563,7171,233.60107276282946,1.7148978564408763,-0.006437908423992056,bf16,5
google/gemma-3-270m-it,0,baseline,8556.0,1563,7171,238.432986484714,1.7213357648648684,0.0,bf16,5
google/gemma-3-270m-it,1,eng,8758.0,1563,7171,271.32759687718857,1.761975061791318,0.04063929692644952,bf16,5
google/gemma-3-270m-it,1,dut,8858.0,1563,7171,289.2543665099989,1.7820935256162933,0.060757760751424916,bf16,5
google/gemma-3-270m-it,1,ind,8718.0,1563,7171,264.4719310200838,1.753927676261328,0.03259191139645967,bf16,5
google/gemma-3-270m-it,1,jav,8612.0,1563,7171,247.1305715267472,1.7326021046068545,0.011266339741986098,bf16,5
google/gemma-3-270m-it,1,sun,8636.0,1563,7171,250.95456655031617,1.7374305359248485,0.01609477105998014,bf16,5
google/gemma-3-270m-it,1,ace,8580.0,1563,7171,242.12239871784823,1.7261641961828624,0.004828431317994042,bf16,5
google/gemma-3-270m-it,1,ban,8570.0,1563,7171,240.57825601734393,1.724152349800365,0.0028165849354966355,bf16,5
google/gemma-3-270m-it,1,baseline,8556.0,1563,7171,238.432986484714,1.7213357648648684,0.0,bf16,5
google/gemma-3-270m-it,3,eng,8384.0,1563,7171,213.58684242995832,1.686732007085911,-0.0346037577789573,bf16,5
google/gemma-3-270m-it,3,dut,8804.0,1563,7171,279.43159375969117,1.7712295551508068,0.04989379028593843,bf16,5
google/gemma-3-270m-it,3,ind,8570.0,1563,7171,240.57825601734393,1.724152349800365,0.0028165849354966355,bf16,5
google/gemma-3-270m-it,3,jav,8542.0,1563,7171,236.30684661676707,1.718519179929372,-0.0028165849354964134,bf16,5
google/gemma-3-270m-it,3,sun,8494.0,1563,7171,229.16012277120404,1.708862317293384,-0.012473447571484497,bf16,5
google/gemma-3-270m-it,3,ace,8582.0,1563,7171,242.43241455095983,1.726566565459362,0.005230800594493656,bf16,5
google/gemma-3-270m-it,3,ban,8542.0,1563,7171,236.30684661676707,1.718519179929372,-0.0028165849354964134,bf16,5
google/gemma-3-270m-it,3,baseline,8556.0,1563,7171,238.432986484714,1.7213357648648684,0.0,bf16,5
google/gemma-3-270m-it,5,eng,8602.0,1563,7171,245.55448905723895,1.730590258224357,0.009254493359488691,bf16,5
google/gemma-3-270m-it,5,dut,8574.0,1563,7171,241.19472782911959,1.7249570883533638,0.0036213234884954204,bf16,5
google/gemma-3-270m-it,5,ind,8448.0,1563,7171,222.51408502169727,1.6996078239338952,-0.02172794093097319,bf16,5
google/gemma-3-270m-it,5,jav,8692.0,1563,7171,260.10891518486585,1.7486968756668344,0.027361110801966015,bf16,5
google/gemma-3-270m-it,5,sun,8424.0,1563,7171,219.12346031423104,1.6947793926159014,-0.02655637224896701,bf16,5
google/gemma-3-270m-it,5,ace,8522.0,1563,7171,233.3023502041218,1.7144954871643767,-0.00684027770049167,bf16,5
google/gemma-3-270m-it,5,ban,8490.0,1563,7171,228.57441031661182,1.7080575787403849,-0.013278186124483504,bf16,5
google/gemma-3-270m-it,5,baseline,8556.0,1563,7171,238.432986484714,1.7213357648648684,0.0,bf16,5
google/gemma-3-270m-it,7,eng,8858.0,1563,7171,289.2543665099989,1.7820935256162933,0.060757760751424916,bf16,5
google/gemma-3-270m-it,7,dut,8796.0,1563,7171,278.0050156599778,1.7696200780448086,0.0482843131799402,bf16,5
google/gemma-3-270m-it,7,ind,8856.0,1563,7171,288.8844760661785,1.7816911563397935,0.06035539147492508,bf16,5
google/gemma-3-270m-it,7,jav,8778.0,1563,7171,274.82178710183024,1.7659987545563132,0.04466298969144478,bf16,5
google/gemma-3-270m-it,7,sun,8594.0,1563,7171,244.3008632532913,1.728980781118359,0.007645016253490677,bf16,5
google/gemma-3-270m-it,7,ace,8720.0,1563,7171,264.8105634079339,1.7543300455378277,0.032994280672959286,bf16,5
google/gemma-3-270m-it,7,ban,8514.0,1563,7171,232.1112750685769,1.7128860100583787,-0.008449754806489684,bf16,5
google/gemma-3-270m-it,7,baseline,8556.0,1563,7171,238.432986484714,1.7213357648648684,0.0,bf16,5
google/gemma-3-270m-it,9,eng,8450.0,1563,7171,222.79899418256946,1.7000101932103946,-0.021325571654473796,bf16,5
google/gemma-3-270m-it,9,dut,8656.0,1563,7171,254.18639038011335,1.7414542286898436,0.020118463824975175,bf16,5
google/gemma-3-270m-it,9,ind,8574.0,1563,7171,241.19472782911959,1.7249570883533638,0.0036213234884954204,bf16,5
google/gemma-3-270m-it,9,jav,8512.0,1563,7171,231.81445762175068,1.7124836407818793,-0.008852124082989077,bf16,5
google/gemma-3-270m-it,9,sun,8312.0,1563,7171,203.9710856851237,1.6722467131319294,-0.04908905173293898,bf16,5
google/gemma-3-270m-it,9,ace,8350.0,1563,7171,208.99084915325423,1.6798917293854196,-0.04144403547944875,bf16,5
google/gemma-3-270m-it,9,ban,8452.0,1563,7171,223.08426814385373,1.7004125624868944,-0.02092320237797396,bf16,5
google/gemma-3-270m-it,9,baseline,8556.0,1563,7171,238.432986484714,1.7213357648648684,0.0,bf16,5
google/gemma-3-270m-it,11,eng,9010.0,1563,7171,318.7972568571627,1.8126735906302553,0.09133782576538696,bf16,5
google/gemma-3-270m-it,11,dut,8850.0,1563,7171,287.7776403497336,1.7804840485102953,0.0591482836454269,bf16,5
google/gemma-3-270m-it,11,ind,8446.0,1563,7171,222.22954019474088,1.6992054546573958,-0.02213031020747258,bf16,5
google/gemma-3-270m-it,11,jav,8612.0,1563,7171,247.1305715267472,1.7326021046068545,0.011266339741986098,bf16,5
google/gemma-3-270m-it,11,sun,8620.0,1563,7171,248.39871793149013,1.7342115817128523,0.01287581684798389,bf16,5
google/gemma-3-270m-it,11,ace,8536.0,1563,7171,235.4014575095447,1.7173120720998734,-0.004023692764995035,bf16,5
google/gemma-3-270m-it,11,ban,8566.0,1563,7171,239.96335985151268,1.7233476112473658,0.0020118463824974064,bf16,5
google/gemma-3-270m-it,11,baseline,8556.0,1563,7171,238.432986484714,1.7213357648648684,0.0,bf16,5
google/gemma-3-270m-it,13,eng,8868.0,1563,7171,291.1109350379679,1.7841053719987907,0.06276960713392232,bf16,5
google/gemma-3-270m-it,13,dut,9232.0,1563,7171,367.45096869498605,1.8573365803217001,0.13600081545683174,bf16,5
google/gemma-3-270m-it,13,ind,8602.0,1563,7171,245.55448905723895,1.730590258224357,0.009254493359488691,bf16,5
google/gemma-3-270m-it,13,jav,8534.0,1563,7171,235.1004326688664,1.7169097028233737,-0.0044260620414946494,bf16,5
google/gemma-3-270m-it,13,sun,8520.0,1563,7171,233.00400964351923,1.7140931178878773,-0.007242646976991063,bf16,5
google/gemma-3-270m-it,13,ace,8270.0,1563,7171,198.56308253946753,1.6637969583254397,-0.057538806539428666,bf16,5
google/gemma-3-270m-it,13,ban,8430.0,1563,7171,219.96624181696362,1.6959865004454,-0.025349264419468387,bf16,5
