model,layer,erased_concept,nll_nats,n_tokens,n_bytes,ppl,bpb,bpb_delta,precision,seed
google/gemma-3-1b-it,0,eng,7778.0,1563,7171,144.94111770836713,1.5648141163065623,0.049089051732939204,bf16,2
google/gemma-3-1b-it,0,dut,7682.0,1563,7171,136.30666400402455,1.5455003910345861,0.029775326460963036,bf16,2
google/gemma-3-1b-it,0,ind,7554.0,1563,7171,125.58884491270499,1.5197487573386181,0.004023692764995035,bf16,2
google/gemma-3-1b-it,0,jav,7440.0,1563,7171,116.7548894619552,1.4968137085781466,-0.018911355995476553,bf16,2
google/gemma-3-1b-it,0,sun,7512.0,1563,7171,122.25903536609263,1.5112990025321287,-0.004426062041494427,bf16,2
google/gemma-3-1b-it,0,ace,7438.0,1563,7171,116.6055865546133,1.496411339301647,-0.019313725271976168,bf16,2
google/gemma-3-1b-it,0,ban,7320.0,1563,7171,108.12644654031143,1.4726715519881763,-0.04305351258544676,bf16,2
google/gemma-3-1b-it,0,baseline,7534.0,1563,7171,123.99205988759567,1.515725064573623,0.0,bf16,2
google/gemma-3-1b-it,2,eng,7562.0,1563,7171,126.23330197509084,1.521358234444616,0.005633169870992827,bf16,2
google/gemma-3-1b-it,2,dut,7610.0,1563,7171,130.17008878782207,1.531015097080604,0.01529003250698091,bf16,2
google/gemma-3-1b-it,2,ind,7612.0,1563,7171,130.33675981344987,1.5314174663571036,0.015692401783480525,bf16,2
google/gemma-3-1b-it,2,jav,7598.0,1563,7171,129.17452892675934,1.5286008814216072,0.012875816847984112,bf16,2
google/gemma-3-1b-it,2,sun,7468.0,1563,7171,118.86531469741152,1.5024468784491396,-0.013278186124483504,bf16,2
google/gemma-3-1b-it,2,ace,7668.0,1563,7171,135.09119865722624,1.5426838060990895,0.0269587415254664,bf16,2
google/gemma-3-1b-it,2,ban,7292.0,1563,7171,106.20668734075193,1.4670383821171833,-0.04868668245643981,bf16,2
google/gemma-3-1b-it,2,baseline,7534.0,1563,7171,123.99205988759567,1.515725064573623,0.0,bf16,2
google/gemma-3-1b-it,5,eng,7784.0,1563,7171,145.49858285981563,1.5660212241360607,0.0502961595624376,bf16,2
google/gemma-3-1b-it,5,dut,7692.0,1563,7171,137.18154332078515,1.5475122374170838,0.031787172843460665,bf16,2
google/gemma-3-1b-it,5,ind,7732.0,1563,7171,140.73757597476774,1.5555596229470736,0.03983455837345051,bf16,2
google/gemma-3-1b-it,5,jav,7618.0,1563,7171,130.83805442672107,1.5326245741866023,0.016899509612979147,bf16,2
google/gemma-3-1b-it,5,sun,7690.0,1563,7171,137.0061193762649,1.5471098681405842,0.03138480356696105,bf16,2
google/gemma-3-1b-it,5,ace,7746.0,1563,7171,142.00384386112935,1.5583762078825703,0.04265114330894715,bf16,2
google/gemma-3-1b-it,5,ban,7770.0,1563,7171,144.20115190318134,1.5632046392005643,0.04747957462694119,bf16,2
google/gemma-3-1b-it,5,baseline,7534.0,1563,7171,123.99205988759567,1.515725064573623,0.0,bf16,2
google/gemma-3-1b-it,8,eng,7350.0,1563,7171,110.22185535773951,1.478707091135669,-0.0370179734379541,bf16,2
google/gemma-3-1b-it,8,dut,7672.0,1563,7171,135.43736425577129,1.5434885446520887,0.02776348007846563,bf16,2
google/gemma-3-1b-it,8,ind,7416.0,1563,7171,114.97580202626055,1.4919852772601525,-0.023739787313470595,bf16,2
google/gemma-3-1b-it,8,jav,7432.0,1563,7171,116.15882240275171,1.4952042314721483,-0.02052083310147479,bf16,2
google/gemma-3-1b-it,8,sun,7492.0,1563,7171,120.70458682416523,1.5072753097671334,-0.008449754806489684,bf16,2
google/gemma-3-1b-it,8,ace,7484.0,1563,7171,120.08835543178235,1.5056658326611354,-0.010059231912487698,bf16,2
google/gemma-3-1b-it,8,ban,7466.0,1563,7171,118.71331303693948,1.5020445091726398,-0.01368055540098334,bf16,2
google/gemma-3-1b-it,8,baseline,7534.0,1563,7171,123.99205988759567,1.515725064573623,0.0,bf16,2
google/gemma-3-1b-it,11,eng,7250.0,1563,7171,103.39076812701025,1.4585886273106938,-0.057136437262929274,bf16,2
google/gemma-3-1b-it,11,dut,7486.0,1563,7171,120.24211770967705,1.506068201937635,-0.009656862635988084,bf16,2
google/gemma-3-1b-it,11,ind,7686.0,1563,7171,136.65594418215338,1.5463051295875851,0.030580065013962043,bf16,2
google/gemma-3-1b-it,11,jav,7492.0,1563,7171,120.70458682416523,1.5072753097671334,-0.008449754806489684,bf16,2
google/gemma-3-1b-it,11,sun,7514.0,1563,7171,122.41557700331879,1.511701371808628,-0.004023692764995035,bf16,2
google/gemma-3-1b-it,11,ace,7644.0,1563,7171,133.03270624366158,1.5378553747810957,0.02213031020747258,bf16,2
google/gemma-3-1b-it,11,ban,7512.0,1563,7171,122.25903536609263,1.5112990025321287,-0.004426062041494427,bf16,2
google/gemma-3-1b-it,11,baseline,7534.0,1563,7171,123.99205988759567,1.515725064573623,0.0,bf16,2
google/gemma-3-1b-it,13,eng,7506.0,1563,7171,121.7906105173641,1.51009189470263,-0.005633169870993049,bf16,2
google/gemma-3-1b-it,13,dut,7510.0,1563,7171,122.10269390996086,1.510896633255629,-0.004828431317994042,bf16,2
google/gemma-3-1b-it,13,ind,7564.0,1563,7171,126.39493230126253,1.5217606037211155,0.006035539147492441,bf16,2
google/gemma-3-1b-it,13,jav,7618.0,1563,7171,130.83805442672107,1.5326245741866023,0.016899509612979147,bf16,2
google/gemma-3-1b-it,13,sun,7606.0,1563,7171,129.8373858668408,1.530210358527605,0.014485293953981904,bf16,2
google/gemma-3-1b-it,13,ace,7526.0,1563,7171,123.35904500622864,1.514115587467625,-0.001609477105998014,bf16,2
google/gemma-3-1b-it,13,ban,7632.0,1563,7171,132.0152526659765,1.5354411591220987,0.01971609454847556,bf16,2
google/gemma-3-1b-it,13,baseline,7534.0,1563,7171,123.99205988759567,1.515725064573623,0.0,bf16,2
google/gemma-3-1b-it,16,eng,7540.0,1563,7171,124.4689518388688,1.5169321724031215,0.0012071078294983995,bf16,2
google/gemma-3-1b-it,16,dut,7660.0,1563,7171,134.40151950221215,1.5410743289930917,0.02534926441946861,bf16,2
google/gemma-3-1b-it,16,ind,7452.0,1563,7171,117.65473003034663,1.4992279242371434,-0.016497140336479754,bf16,2
google/gemma-3-1b-it,16,jav,7508.0,1563,7171,121.94655237893764,1.5104942639791294,-0.005230800594493656,bf16,2
google/gemma-3-1b-it,16,sun,7506.0,1563,7171,121.7906105173641,1.51009189470263,-0.005633169870993049,bf16,2
google/gemma-3-1b-it,16,ace,7530.0,1563,7171,123.6751474472091,1.5149203260206239,-0.000804738552999229,bf16,2
google/gemma-3-1b-it,16,ban,7558.0,1563,7171,125.91066112354561,1.5205534958916171,0.004828431317994042,bf16,2
google/gemma-3-1b-it,16,baseline,7534.0,1563,7171,123.99205988759567,1.515725064573623,0.0,bf16,2
google/gemma-3-1b-it,19,eng,7720.0,1563,7171,139.6611944274514,1.5531454072880766,0.03742034271445349,bf16,2
google/gemma-3-1b-it,19,dut,7886.0,1563,7171,155.3103640889458,1.5865420572375355,0.07081699266391239,bf16,2
google/gemma-3-1b-it,19,ind,7578.0,1563,7171,127.53215413177507,1.5245771886566122,0.008852124082989077,bf16,2
google/gemma-3-1b-it,19,jav,7508.0,1563,7171,121.94655237893764,1.5104942639791294,-0.005230800594493656,bf16,2
google/gemma-3-1b-it,19,sun,7530.0,1563,7171,123.6751474472091,1.5149203260206239,-0.000804738552999229,bf16,2
google/gemma-3-1b-it,19,ace,7424.0,1563,7171,115.56579843613919,1.4935947543661503,-0.022130310207472803,bf16,2
google/gemma-3-1b-it,19,ban,7554.0,1563,7171,125.58884491270499,1.5197487573386181,0.004023692764995035,bf16,2
google/gemma-3-1b-it,19,baseline,7534.0,1563,7171,123.99205988759567,1.515725064573623,0.0,bf16,2
google/gemma-3-1b-it,22,eng,7886.0,1563,7171,155.3103640889458,1.5865420572375355,0.07081699266391239,bf16,2
google/gemma-3-1b-it,22,dut,8180.0,1563,7171,187.45246099679323,1.645690340882962,0.12996527630933885,bf16,2
google/gemma-3-1b-it,22,ind,7586.0,1563,7171,128.18658325299705,1.5261866657626102,0.01046160118898709,bf16,2
google/gemma-3-1b-it,22,jav,7504.0,1563,7171,121.63486806990872,1.5096895254261304,-0.006035539147492663,bf16,2
google/gemma-3-1b-it,22,sun,7578.0,1563,7171,127.53215413177507,1.5245771886566122,0.008852124082989077,bf16,2
google/gemma-3-1b-it,22,ace,7454.0,1563,7171,117.80537627102079,1.499630293513643,-0.01609477105998014,bf16,2
google/gemma-3-1b-it,22,ban,7600.0,1563,7171,129.33992522802706,1.5290032506981066,0.013278186124483504,bf16,2
google/gemma-3-1b-it,22,baseline,7534.0,1563,7171,123.99205988759567,1.515725064573623,0.0,bf16,2
google/gemma-3-1b-it,25,eng,8456.0,1563,7171,223.65591233663304,1.7012173010398932,0.1854922364662701,bf16,2
google/gemma-3-1b-it,25,dut,8482.0,1563,7171,227.40747266462606,1.7064481016343866,0.19072303706076355,bf16,2
google/gemma-3-1b-it,25,ind,7994.0,1563,7171,166.421437717728,1.6082699981685085,0.09254493359488536,bf16,2
google/gemma-3-1b-it,25,jav,7606.0,1563,7171,129.8373858668408,1.530210358527605,0.014485293953981904,bf16,2
google/gemma-3-1b-it,25,sun,7602.0,1563,7171,129.5055333042996,1.529405619974606,0.013680555400982897,bf16,2
google/gemma-3-1b-it,25,ace,7366.0,1563,7171,111.35596095669925,1.4819260453476648,-0.03379901922595829,bf16,2
google/gemma-3-1b-it,25,ban,7854.0,1563,7171,152.1629544521487,1.5801041488135434,0.06437908423992034,bf16,2
google/gemma-3-1b-it,25,baseline,7534.0,1563,7171,123.99205988759567,1.515725064573623,0.0,bf16,2
