model,layer,erased_concept,nll_nats,n_tokens,n_bytes,ppl,bpb,bpb_delta,precision,seed
Qwen/Qwen2.5-3B,0,eng,5596.0,2070,7171,14.930134832856238,1.1258292356456059,0.024343341228219906,bf16,2
Qwen/Qwen2.5-3B,0,dut,5516.0,2070,7171,14.364132481981676,1.1097344645856257,0.008248570168239766,bf16,2
Qwen/Qwen2.5-3B,0,ind,5533.0,2070,7171,14.482584518881835,1.1131546034358715,0.01166870901848549,bf16,2
Qwen/Qwen2.5-3B,0,jav,5469.0,2070,7171,14.041665058935665,1.1002787865878874,-0.0012071078294986215,bf16,2
Qwen/Qwen2.5-3B,0,sun,5478.0,2070,7171,14.102848688090184,1.1020894483321353,0.0006035539147493107,bf16,2
Qwen/Qwen2.5-3B,0,ace,5468.0,2070,7171,14.034883284105474,1.1000776019496377,-0.0014082924677483177,bf16,2
Qwen/Qwen2.5-3B,0,ban,5507.0,2070,7171,14.301815302357808,1.107923802841378,0.006437908423992056,bf16,2
Qwen/Qwen2.5-3B,0,baseline,5475.0,2070,7171,14.082424580600813,1.101485894417386,0.0,bf16,2
Qwen/Qwen2.5-3B,3,eng,19672.0,2070,7171,13404.981123655527,3.957704203649099,2.8562183092317133,bf16,2
Qwen/Qwen2.5-3B,3,dut,5475.0,2070,7171,14.082424580600813,1.101485894417386,0.0,bf16,2
Qwen/Qwen2.5-3B,3,ind,5475.0,2070,7171,14.082424580600813,1.101485894417386,0.0,bf16,2
Qwen/Qwen2.5-3B,3,jav,5475.0,2070,7171,14.082424580600813,1.101485894417386,0.0,bf16,2
Qwen/Qwen2.5-3B,3,sun,5475.0,2070,7171,14.082424580600813,1.101485894417386,0.0,bf16,2
Qwen/Qwen2.5-3B,3,ace,20056.0,2070,7171,16137.30399082266,4.034959104737004,2.933473210319618,bf16,2
Qwen/Qwen2.5-3B,3,ban,5475.0,2070,7171,14.082424580600813,1.101485894417386,0.0,bf16,2
Qwen/Qwen2.5-3B,3,baseline,5475.0,2070,7171,14.082424580600813,1.101485894417386,0.0,bf16,2
Qwen/Qwen2.5-3B,7,eng,17352.0,2070,7171,4370.395098907985,3.490955842909677,2.389469948492291,bf16,2
Qwen/Qwen2.5-3B,7,dut,5471.0,2070,7171,14.055238441213165,1.100681155864387,-0.000804738552999007,bf16,2
Qwen/Qwen2.5-3B,7,ind,5792.0,2070,7171,16.41290035862803,1.165261424742557,0.06377553032517103,bf16,2
Qwen/Qwen2.5-3B,7,jav,5592.0,2070,7171,14.90131218769885,1.1250244970926069,0.0235386026752209,bf16,2
Qwen/Qwen2.5-3B,7,sun,5596.0,2070,7171,14.930134832856238,1.1258292356456059,0.024343341228219906,bf16,2
Qwen/Qwen2.5-3B,7,ace,5610.0,2070,7171,15.03145382859213,1.1286458205811025,0.02715992616371654,bf16,2
Qwen/Qwen2.5-3B,7,ban,5636.0,2070,7171,15.221445383815453,1.1338766211755957,0.032390726758209754,bf16,2
Qwen/Qwen2.5-3B,7,baseline,5475.0,2070,7171,14.082424580600813,1.101485894417386,0.0,bf16,2
Qwen/Qwen2.5-3B,11,eng,5604.0,2070,7171,14.987947480343758,1.127438712751604,0.02595281833421792,bf16,2
Qwen/Qwen2.5-3B,11,dut,5463.0,2070,7171,14.001023509754372,1.099071678758389,-0.002414215658997021,bf16,2
Qwen/Qwen2.5-3B,11,ind,5506.0,2070,7171,14.29490788143326,1.1077226182031283,0.00623672378574236,bf16,2
Qwen/Qwen2.5-3B,11,jav,5558.0,2070,7171,14.658555447374129,1.1181842193921154,0.01669832497472945,bf16,2
Qwen/Qwen2.5-3B,11,sun,5544.0,2070,7171,14.559749960306622,1.1153676344566188,0.013881740039232815,bf16,2
Qwen/Qwen2.5-3B,11,ace,5595.0,2070,7171,14.922923949232688,1.1256280510073562,0.02414215658997021,bf16,2
Qwen/Qwen2.5-3B,11,ban,5581.0,2070,7171,14.822336495402816,1.1228114660718596,0.021325571654473574,bf16,2
Qwen/Qwen2.5-3B,11,baseline,5475.0,2070,7171,14.082424580600813,1.101485894417386,0.0,bf16,2
Qwen/Qwen2.5-3B,15,eng,5541.0,2070,7171,14.5386641566662,1.1147640805418695,0.013278186124483504,bf16,2
Qwen/Qwen2.5-3B,15,dut,5478.0,2070,7171,14.102848688090184,1.1020894483321353,0.0006035539147493107,bf16,2
Qwen/Qwen2.5-3B,15,ind,5502.0,2070,7171,14.267311542750674,1.106917879650129,0.005431985232743131,bf16,2
Qwen/Qwen2.5-3B,15,jav,5525.0,2070,7171,14.426721195728593,1.1115451263298737,0.010059231912487698,bf16,2
Qwen/Qwen2.5-3B,15,sun,5509.0,2070,7171,14.315640158993137,1.1083261721178777,0.00684027770049167,bf16,2
Qwen/Qwen2.5-3B,15,ace,5604.0,2070,7171,14.987947480343758,1.127438712751604,0.02595281833421792,bf16,2
Qwen/Qwen2.5-3B,15,ban,5515.0,2070,7171,14.357194963409976,1.109533279947376,0.00804738552999007,bf16,2
Qwen/Qwen2.5-3B,15,baseline,5475.0,2070,7171,14.082424580600813,1.101485894417386,0.0,bf16,2
Qwen/Qwen2.5-3B,19,eng,5499.0,2070,7171,14.246649255933432,1.10631432573538,0.004828431317994042,bf16,2
Qwen/Qwen2.5-3B,19,dut,5484.0,2070,7171,14.143785810876532,1.1032965561616337,0.0018106617442477102,bf16,2
Qwen/Qwen2.5-3B,19,ind,5508.0,2070,7171,14.308726061006832,1.1081249874796277,0.006639093062241752,bf16,2
Qwen/Qwen2.5-3B,19,jav,5559.0,2070,7171,14.665638585891756,1.1183854040303651,0.016899509612979147,bf16,2
Qwen/Qwen2.5-3B,19,sun,5522.0,2070,7171,14.405828047759874,1.1109415724151244,0.009455677997738388,bf16,2
Qwen/Qwen2.5-3B,19,ace,5593.0,2070,7171,14.908512628335632,1.1252256817308566,0.023739787313470595,bf16,2
Qwen/Qwen2.5-3B,19,ban,5573.0,2070,7171,14.765162655163927,1.1212019889658615,0.01971609454847556,bf16,2
Qwen/Qwen2.5-3B,19,baseline,5475.0,2070,7171,14.082424580600813,1.101485894417386,0.0,bf16,2
Qwen/Qwen2.5-3B,23,eng,5480.0,2070,7171,14.116481213552207,1.1024918176086347,0.0010059231912487032,bf16,2
Qwen/Qwen2.5-3B,23,dut,5477.0,2070,7171,14.096037363089511,1.1018882636938856,0.0004023692764996145,bf16,2
Qwen/Qwen2.5-3B,23,ind,5509.0,2070,7171,14.315640158993137,1.1083261721178777,0.00684027770049167,bf16,2
Qwen/Qwen2.5-3B,23,jav,5526.0,2070,7171,14.433692309966379,1.1117463109681234,0.010260416550737395,bf16,2
Qwen/Qwen2.5-3B,23,sun,5482.0,2070,7171,14.130126916901515,1.1028941868851343,0.0014082924677483177,bf16,2
Qwen/Qwen2.5-3B,23,ace,5667.0,2070,7171,15.451114851603643,1.140113344961338,0.03862745054395211,bf16,2
Qwen/Qwen2.5-3B,23,ban,5507.0,2070,7171,14.301815302357808,1.107923802841378,0.006437908423992056,bf16,2
Qwen/Qwen2.5-3B,23,baseline,5475.0,2070,7171,14.082424580600813,1.101485894417386,0.0,bf16,2
Qwen/Qwen2.5-3B,27,eng,5914.0,2070,7171,17.409304956842842,1.1898059506090266,0.08832005619164063,bf16,2
Qwen/Qwen2.5-3B,27,dut,5482.0,2070,7171,14.130126916901515,1.1028941868851343,0.0014082924677483177,bf16,2
Qwen/Qwen2.5-3B,27,ind,5551.0,2070,7171,14.609069172711107,1.1167759269243671,0.015290032506981133,bf16,2
Qwen/Qwen2.5-3B,27,jav,5473.0,2070,7171,14.068824944207165,1.1010835251408866,-0.00040236927649939247,bf16,2
Qwen/Qwen2.5-3B,27,sun,5471.0,2070,7171,14.055238441213165,1.100681155864387,-0.000804738552999007,bf16,2
Qwen/Qwen2.5-3B,27,ace,6014.0,2070,7171,18.270980015781422,1.2099244144340018,0.1084385200166158,bf16,2
Qwen/Qwen2.5-3B,27,ban,5501.0,2070,7171,14.260420786283472,1.1067166950118794,0.005230800594493434,bf16,2
Qwen/Qwen2.5-3B,27,baseline,5475.0,2070,7171,14.082424580600813,1.101485894417386,0.0,bf16,2
Qwen/Qwen2.5-3B,31,eng,5706.0,2070,7171,15.744982437681696,1.1479595458530785,0.04647365143569249,bf16,2
Qwen/Qwen2.5-3B,31,dut,6074.0,2070,7171,18.808323607033643,1.2219954927289867,0.12050959831160069,bf16,2
Qwen/Qwen2.5-3B,31,ind,5670.0,2070,7171,15.473524006273967,1.1407168988760874,0.039231004458701424,bf16,2
Qwen/Qwen2.5-3B,31,jav,5498.0,2070,7171,14.239768478836632,1.1061131410971303,0.004627246679744346,bf16,2
Qwen/Qwen2.5-3B,31,sun,5487.0,2070,7171,14.16429891215782,1.103900110076383,0.002414215658997021,bf16,2
Qwen/Qwen2.5-3B,31,ace,5538.0,2070,7171,14.517608890027876,1.1141605266271202,0.012674632209734193,bf16,2
