model,layer,erased_concept,nll_nats,n_tokens,n_bytes,ppl,bpb,bpb_delta,precision,seed
bigscience/bloom-1b1,0,eng,6210.0,1281,7171,127.45650582859459,1.249356603530953,0.006035539147492663,bf16,1
bigscience/bloom-1b1,0,dut,6204.0,1281,7171,126.86091576617441,1.2481494957014543,0.004828431317994042,bf16,1
bigscience/bloom-1b1,0,ind,6196.0,1281,7171,126.07112274057427,1.2465400185954565,0.00321895421199625,bf16,1
bigscience/bloom-1b1,0,jav,6186.0,1281,7171,125.09079237507234,1.2445281722129589,0.0012071078294986215,bf16,1
bigscience/bloom-1b1,0,sun,6176.0,1281,7171,124.11808506871868,1.2425163258304615,-0.0008047385529987849,bf16,1
bigscience/bloom-1b1,0,ace,6190.0,1281,7171,125.48200641909412,1.2453329107659579,0.0020118463824976285,bf16,1
bigscience/bloom-1b1,0,ban,6168.0,1281,7171,123.3453679765703,1.2409068487244634,-0.002414215658996799,bf16,1
bigscience/bloom-1b1,0,baseline,6180.0,1281,7171,124.50625702825332,1.2433210643834602,0.0,bf16,1
bigscience/bloom-1b1,2,eng,6170.0,1281,7171,123.53809507485381,1.2413092180009628,-0.0020118463824974064,bf16,1
bigscience/bloom-1b1,2,dut,6228.0,1281,7171,129.2601057421586,1.2529779270194485,0.009656862635988306,bf16,1
bigscience/bloom-1b1,2,ind,6198.0,1281,7171,126.26810882981071,1.2469423878719559,0.0036213234884956425,bf16,1
bigscience/bloom-1b1,2,jav,6166.0,1281,7171,123.15294154452562,1.2405044794479638,-0.0028165849354964134,bf16,1
bigscience/bloom-1b1,2,sun,6188.0,1281,7171,125.28624669842421,1.2449305414894585,0.001609477105998236,bf16,1
bigscience/bloom-1b1,2,ace,6184.0,1281,7171,124.89564297259996,1.2441258029364592,0.000804738552999007,bf16,1
bigscience/bloom-1b1,2,ban,6168.0,1281,7171,123.3453679765703,1.2409068487244634,-0.002414215658996799,bf16,1
bigscience/bloom-1b1,2,baseline,6180.0,1281,7171,124.50625702825332,1.2433210643834602,0.0,bf16,1
bigscience/bloom-1b1,5,eng,6174.0,1281,7171,123.92445315003546,1.242113956553962,-0.0012071078294981774,bf16,1
bigscience/bloom-1b1,5,dut,6236.0,1281,7171,130.06987666974499,1.2545874041254463,0.011266339741986098,bf16,1
