model,layer,erased_concept,nll_nats,n_tokens,n_bytes,ppl,bpb,bpb_delta,precision,seed
bigscience/bloom-560m,0,eng,7872.0,1281,7171,466.4724973443323,1.5837254723020386,0.030982434290461436,bf16,3
bigscience/bloom-560m,0,dut,8100.0,1281,7171,557.3453198814566,1.629595569822982,0.07685253181140483,bf16,3
bigscience/bloom-560m,0,ind,7818.0,1281,7171,447.21725091451594,1.5728615018365522,0.020118463824974953,bf16,3
bigscience/bloom-560m,0,jav,7750.0,1281,7171,424.0964763853903,1.5591809464355693,0.006437908423992056,bf16,3
bigscience/bloom-560m,0,sun,7672.0,1281,7171,399.0437413206875,1.5434885446520887,-0.00925449335948847,bf16,3
bigscience/bloom-560m,0,ace,7718.0,1281,7171,413.6335694702235,1.5527430380115772,0.0,bf16,3
bigscience/bloom-560m,0,ban,7876.0,1281,7171,467.93136245059713,1.5845302108550379,0.031787172843460665,bf16,3
bigscience/bloom-560m,0,baseline,7718.0,1281,7171,413.6335694702235,1.5527430380115772,0.0,bf16,3
bigscience/bloom-560m,2,eng,7714.0,1281,7171,412.34398807067885,1.5519382994585782,-0.000804738552999007,bf16,3
bigscience/bloom-560m,2,dut,8154.0,1281,7171,581.342206090289,1.6404595402884685,0.08771650227689132,bf16,3
bigscience/bloom-560m,2,ind,7986.0,1281,7171,509.88848118807215,1.6066605210625104,0.053917483050933246,bf16,3
bigscience/bloom-560m,2,jav,7784.0,1281,7171,435.5034561190152,1.5660212241360607,0.013278186124483504,bf16,3
bigscience/bloom-560m,2,sun,7686.0,1281,7171,403.4287934927351,1.5463051295875851,-0.006437908423992056,bf16,3
bigscience/bloom-560m,2,ace,7818.0,1281,7171,447.21725091451594,1.5728615018365522,0.020118463824974953,bf16,3
bigscience/bloom-560m,2,ban,7710.0,1281,7171,411.0584271866552,1.5511335609055792,-0.001609477105998014,bf16,3
bigscience/bloom-560m,2,baseline,7718.0,1281,7171,413.6335694702235,1.5527430380115772,0.0,bf16,3
bigscience/bloom-560m,5,eng,7670.0,1281,7171,398.4212083092599,1.5430861753755891,-0.009656862635988084,bf16,3
bigscience/bloom-560m,5,dut,8260.0,1281,7171,631.4933629089028,1.6617851119429423,0.10904207393136511,bf16,3
bigscience/bloom-560m,5,ind,7966.0,1281,7171,501.9895159805145,1.6026368282975154,0.04989379028593821,bf16,3
bigscience/bloom-560m,5,jav,7852.0,1281,7171,459.24611321770925,1.5797017795370438,0.026958741525466623,bf16,3
bigscience/bloom-560m,5,sun,7770.0,1281,7171,430.7697697609954,1.5632046392005643,0.01046160118898709,bf16,3
bigscience/bloom-560m,5,ace,7810.0,1281,7171,444.43302802311433,1.5712520247305544,0.01850898671897716,bf16,3
bigscience/bloom-560m,5,ban,7676.0,1281,7171,400.29172698629554,1.5442932832050877,-0.008449754806489462,bf16,3
bigscience/bloom-560m,5,baseline,7718.0,1281,7171,413.6335694702235,1.5527430380115772,0.0,bf16,3
bigscience/bloom-560m,7,eng,7686.0,1281,7171,403.4287934927351,1.5463051295875851,-0.006437908423992056,bf16,3
bigscience/bloom-560m,7,dut,8230.0,1281,7171,616.8761213312072,1.6557495727954497,0.10300653478387245,bf16,3
bigscience/bloom-560m,7,ind,8032.0,1281,7171,528.5310121831479,1.615915014421999,0.06317197641042172,bf16,3
bigscience/bloom-560m,7,jav,7768.0,1281,7171,430.09774217546374,1.562802269924065,0.010059231912487698,bf16,3
bigscience/bloom-560m,7,sun,7628.0,1281,7171,385.57004390708954,1.5346364205690997,-0.018106617442477546,bf16,3
bigscience/bloom-560m,7,ace,7902.0,1281,7171,477.5258368192317,1.5897610114495313,0.0370179734379541,bf16,3
bigscience/bloom-560m,7,ban,7614.0,1281,7171,381.3791066567421,1.531819835633603,-0.02092320237797418,bf16,3
bigscience/bloom-560m,7,baseline,7718.0,1281,7171,413.6335694702235,1.5527430380115772,0.0,bf16,3
bigscience/bloom-560m,10,eng,7678.0,1281,7171,400.91718268256153,1.5446956524815871,-0.00804738552999007,bf16,3
bigscience/bloom-560m,10,dut,8174.0,1281,7171,590.489811196389,1.6444832330534638,0.09174019504188657,bf16,3
bigscience/bloom-560m,10,ind,8030.0,1281,7171,527.7064709898489,1.6155126451454993,0.0627696071339221,bf16,3
bigscience/bloom-560m,10,jav,7872.0,1281,7171,466.4724973443323,1.5837254723020386,0.030982434290461436,bf16,3
bigscience/bloom-560m,10,sun,7788.0,1281,7171,436.8654673831451,1.56682596268906,0.014082924677482733,bf16,3
bigscience/bloom-560m,10,ace,7910.0,1281,7171,480.51737498645963,1.5913704885555293,0.03862745054395211,bf16,3
bigscience/bloom-560m,10,ban,7736.0,1281,7171,419.4867777101143,1.5563643615000728,0.0036213234884956425,bf16,3
bigscience/bloom-560m,10,baseline,7718.0,1281,7171,413.6335694702235,1.5527430380115772,0.0,bf16,3
bigscience/bloom-560m,12,eng,7694.0,1281,7171,405.95613869677925,1.5479146066935832,-0.004828431317994042,bf16,3
bigscience/bloom-560m,12,dut,8230.0,1281,7171,616.8761213312072,1.6557495727954497,0.10300653478387245,bf16,3
bigscience/bloom-560m,12,ind,8016.0,1281,7171,521.9705878695988,1.612696060210003,0.05995302219842569,bf16,3
bigscience/bloom-560m,12,jav,7754.0,1281,7171,425.422812996039,1.559985684988568,0.007242646976990841,bf16,3
bigscience/bloom-560m,12,sun,7774.0,1281,7171,432.116976701417,1.564009377753563,0.011266339741985876,bf16,3
bigscience/bloom-560m,12,ace,7940.0,1281,7171,491.9035160763427,1.597406027703022,0.04466298969144478,bf16,3
bigscience/bloom-560m,12,ban,7734.0,1281,7171,418.8323522926964,1.555961992223573,0.003218954211995806,bf16,3
bigscience/bloom-560m,12,baseline,7718.0,1281,7171,413.6335694702235,1.5527430380115772,0.0,bf16,3
bigscience/bloom-560m,15,eng,7720.0,1281,7171,414.2798717911327,1.5531454072880766,0.00040236927649939247,bf16,3
bigscience/bloom-560m,15,dut,8172.0,1281,7171,589.5686104298645,1.644080863776964,0.09133782576538674,bf16,3
bigscience/bloom-560m,15,ind,8024.0,1281,7171,525.2405573987521,1.6143055373160011,0.06156249930442392,bf16,3
