model,layer,erased_concept,nll_nats,n_tokens,n_bytes,ppl,bpb,bpb_delta,precision,seed
google/gemma-3-1b-it,0,eng,7910.0,1563,7171,157.71357165535784,1.5913704885555293,0.07564542398190621,bf16,1
google/gemma-3-1b-it,0,dut,7732.0,1563,7171,140.73757597476774,1.5555596229470736,0.03983455837345051,bf16,1
google/gemma-3-1b-it,0,ind,7672.0,1563,7171,135.43736425577129,1.5434885446520887,0.02776348007846563,bf16,1
google/gemma-3-1b-it,0,jav,7524.0,1563,7171,123.20129688834487,1.5137132181911255,-0.0020118463824976285,bf16,1
google/gemma-3-1b-it,0,sun,7544.0,1563,7171,124.78789837011473,1.5177369109561205,0.0020118463824974064,bf16,1
google/gemma-3-1b-it,0,ace,7698.0,1563,7171,137.7091639920784,1.5487193452465822,0.032994280672959064,bf16,1
google/gemma-3-1b-it,0,ban,7374.0,1563,7171,111.92738221252169,1.4835355224536628,-0.03218954211996028,bf16,1
google/gemma-3-1b-it,0,baseline,7534.0,1563,7171,123.99205988759567,1.515725064573623,0.0,bf16,1
google/gemma-3-1b-it,2,eng,7606.0,1563,7171,129.8373858668408,1.530210358527605,0.014485293953981904,bf16,1
google/gemma-3-1b-it,2,dut,7672.0,1563,7171,135.43736425577129,1.5434885446520887,0.02776348007846563,bf16,1
google/gemma-3-1b-it,2,ind,7548.0,1563,7171,125.10766218863021,1.5185416495091195,0.0028165849354964134,bf16,1
google/gemma-3-1b-it,2,jav,7624.0,1563,7171,131.34127709382508,1.5338316820161007,0.018106617442477546,bf16,1
google/gemma-3-1b-it,2,sun,7388.0,1563,7171,112.9344341580919,1.4863521073891595,-0.029372957184463644,bf16,1
google/gemma-3-1b-it,2,ace,7622.0,1563,7171,131.17332151942054,1.533429312739601,0.01770424816597793,bf16,1
google/gemma-3-1b-it,2,ban,7276.0,1563,7171,105.125024556602,1.4638194279051875,-0.05190563666843562,bf16,1
google/gemma-3-1b-it,2,baseline,7534.0,1563,7171,123.99205988759567,1.515725064573623,0.0,bf16,1
google/gemma-3-1b-it,5,eng,7734.0,1563,7171,140.91777771197573,1.555961992223573,0.040236927649949905,bf16,1
google/gemma-3-1b-it,5,dut,7714.0,1563,7171,139.1260947215112,1.5519382994585782,0.03621323488495509,bf16,1
google/gemma-3-1b-it,5,ind,7702.0,1563,7171,138.0620380183087,1.549524083799581,0.03379901922595785,bf16,1
google/gemma-3-1b-it,5,jav,7678.0,1563,7171,135.95827655429892,1.5446956524815871,0.02897058790796403,bf16,1
google/gemma-3-1b-it,5,sun,7600.0,1563,7171,129.33992522802706,1.5290032506981066,0.013278186124483504,bf16,1
google/gemma-3-1b-it,5,ace,7762.0,1563,7171,143.46496383478623,1.5615951620945663,0.045870097520943176,bf16,1
google/gemma-3-1b-it,5,ban,7772.0,1563,7171,144.38578843610705,1.5636070084770637,0.04788194390344058,bf16,1
google/gemma-3-1b-it,5,baseline,7534.0,1563,7171,123.99205988759567,1.515725064573623,0.0,bf16,1
google/gemma-3-1b-it,8,eng,7354.0,1563,7171,110.5042942946347,1.4795118296886678,-0.036213234884955314,bf16,1
google/gemma-3-1b-it,8,dut,7674.0,1563,7171,135.61077955124375,1.5438909139285881,0.028165849354965022,bf16,1
