model,layer,erased_concept,nll_nats,n_tokens,n_bytes,ppl,bpb,bpb_delta,precision,seed
bigscience/bloom-1b1,0,eng,6214.0,1281,7171,127.85511850132097,1.250161342083952,0.00684027770049167,bf16,5
bigscience/bloom-1b1,0,dut,6202.0,1281,7171,126.6630048613122,1.2477471264249549,0.0044260620414946494,bf16,5
bigscience/bloom-1b1,0,ind,6196.0,1281,7171,126.07112274057427,1.2465400185954565,0.00321895421199625,bf16,5
bigscience/bloom-1b1,0,jav,6182.0,1281,7171,124.70079801531135,1.2437234336599599,0.0004023692764996145,bf16,5
bigscience/bloom-1b1,0,sun,6180.0,1281,7171,124.50625702825332,1.2433210643834602,0.0,bf16,5
bigscience/bloom-1b1,0,ace,6192.0,1281,7171,125.67807201426551,1.2457352800424573,0.002414215658997021,bf16,5
bigscience/bloom-1b1,0,ban,6174.0,1281,7171,123.92445315003546,1.242113956553962,-0.0012071078294981774,bf16,5
bigscience/bloom-1b1,0,baseline,6180.0,1281,7171,124.50625702825332,1.2433210643834602,0.0,bf16,5
bigscience/bloom-1b1,2,eng,6186.0,1281,7171,125.09079237507234,1.2445281722129589,0.0012071078294986215,bf16,5
bigscience/bloom-1b1,2,dut,6216.0,1281,7171,128.05489208336704,1.2505637113604513,0.007242646976991063,bf16,5
bigscience/bloom-1b1,2,ind,6194.0,1281,7171,125.87444396186696,1.2461376493189567,0.0028165849354964134,bf16,5
bigscience/bloom-1b1,2,jav,6168.0,1281,7171,123.3453679765703,1.2409068487244634,-0.002414215658996799,bf16,5
bigscience/bloom-1b1,2,sun,6188.0,1281,7171,125.28624669842421,1.2449305414894585,0.001609477105998236,bf16,5
bigscience/bloom-1b1,2,ace,6178.0,1281,7171,124.31201953721323,1.2429186951069608,-0.00040236927649939247,bf16,5
bigscience/bloom-1b1,2,ban,6176.0,1281,7171,124.11808506871868,1.2425163258304615,-0.0008047385529987849,bf16,5
bigscience/bloom-1b1,2,baseline,6180.0,1281,7171,124.50625702825332,1.2433210643834602,0.0,bf16,5
bigscience/bloom-1b1,5,eng,6174.0,1281,7171,123.92445315003546,1.242113956553962,-0.0012071078294981774,bf16,5
bigscience/bloom-1b1,5,dut,6232.0,1281,7171,129.66435906678737,1.2537826655724473,0.01046160118898709,bf16,5
bigscience/bloom-1b1,5,ind,6224.0,1281,7171,128.85711275423026,1.2521731884664493,0.008852124082989077,bf16,5
bigscience/bloom-1b1,5,jav,6166.0,1281,7171,123.15294154452562,1.2405044794479638,-0.0028165849354964134,bf16,5
bigscience/bloom-1b1,5,sun,6170.0,1281,7171,123.53809507485381,1.2413092180009628,-0.0020118463824974064,bf16,5
bigscience/bloom-1b1,5,ace,6220.0,1281,7171,128.45537617366278,1.2513684499134505,0.008047385529990292,bf16,5
bigscience/bloom-1b1,5,ban,6174.0,1281,7171,123.92445315003546,1.242113956553962,-0.0012071078294981774,bf16,5
bigscience/bloom-1b1,5,baseline,6180.0,1281,7171,124.50625702825332,1.2433210643834602,0.0,bf16,5
bigscience/bloom-1b1,7,eng,6180.0,1281,7171,124.50625702825332,1.2433210643834602,0.0,bf16,5
bigscience/bloom-1b1,7,dut,6210.0,1281,7171,127.45650582859459,1.249356603530953,0.006035539147492663,bf16,5
bigscience/bloom-1b1,7,ind,6266.0,1281,7171,133.1519587013201,1.2606229432729388,0.01730187888947854,bf16,5
bigscience/bloom-1b1,7,jav,6178.0,1281,7171,124.31201953721323,1.2429186951069608,-0.00040236927649939247,bf16,5
bigscience/bloom-1b1,7,sun,6176.0,1281,7171,124.11808506871868,1.2425163258304615,-0.0008047385529987849,bf16,5
