model,layer,erased_concept,nll_nats,n_tokens,n_bytes,ppl,bpb,bpb_delta,precision,seed
google/gemma-3-270m-it,0,eng,8602.0,1563,7171,245.55448905723895,1.730590258224357,0.009254493359488691,bf16,1
google/gemma-3-270m-it,0,dut,9250.0,1563,7171,371.7071102098345,1.8609579038101953,0.13962213894532693,bf16,1
google/gemma-3-270m-it,0,ind,8620.0,1563,7171,248.39871793149013,1.7342115817128523,0.01287581684798389,bf16,1
google/gemma-3-270m-it,0,jav,8854.0,1563,7171,288.515058627976,1.781288787063294,0.05995302219842569,bf16,1
google/gemma-3-270m-it,0,sun,8366.0,1563,7171,211.14121843697552,1.683110683597416,-0.0382250812674525,bf16,1
google/gemma-3-270m-it,0,ace,8758.0,1563,7171,271.32759687718857,1.761975061791318,0.04063929692644952,bf16,1
google/gemma-3-270m-it,0,ban,8506.0,1563,7171,230.92628071180368,1.711276532952381,-0.010059231912487476,bf16,1
google/gemma-3-270m-it,0,baseline,8556.0,1563,7171,238.432986484714,1.7213357648648684,0.0,bf16,1
google/gemma-3-270m-it,1,eng,8812.0,1563,7171,280.86549232112264,1.7728390322568046,0.051503267391936225,bf16,1
google/gemma-3-270m-it,1,dut,8902.0,1563,7171,297.5128607951501,1.7909456496992824,0.069609884834414,bf16,1
google/gemma-3-270m-it,1,ind,8696.0,1563,7171,260.7754335014316,1.7495016142198334,0.028165849354965022,bf16,1
google/gemma-3-270m-it,1,jav,8538.0,1563,7171,235.7028677853059,1.717714441376373,-0.0036213234884954204,bf16,1
google/gemma-3-270m-it,1,sun,8590.0,1563,7171,243.67645244156407,1.72817604256536,0.00684027770049167,bf16,1
google/gemma-3-270m-it,1,ace,8690.0,1563,7171,259.77629513407726,1.748294506390335,0.026958741525466623,bf16,1
google/gemma-3-270m-it,1,ban,8568.0,1563,7171,240.27061123062742,1.7237499805238652,0.002414215658996799,bf16,1
google/gemma-3-270m-it,1,baseline,8556.0,1563,7171,238.432986484714,1.7213357648648684,0.0,bf16,1
google/gemma-3-270m-it,3,eng,8388.0,1563,7171,214.1341498629075,1.6875367456389103,-0.03379901922595807,bf16,1
google/gemma-3-270m-it,3,dut,8768.0,1563,7171,273.0691030926677,1.7639869081738155,0.04265114330894715,bf16,1
google/gemma-3-270m-it,3,ind,8528.0,1563,7171,234.19966583164114,1.7157025949938753,-0.005633169870993049,bf16,1
google/gemma-3-270m-it,3,jav,8556.0,1563,7171,238.432986484714,1.7213357648648684,0.0,bf16,1
google/gemma-3-270m-it,3,sun,8466.0,1563,7171,225.0914395957314,1.7032291474223908,-0.018106617442477546,bf16,1
google/gemma-3-270m-it,3,ace,8614.0,1563,7171,247.44699987218266,1.733004473883354,0.011668709018485712,bf16,1
google/gemma-3-270m-it,3,ban,8530.0,1563,7171,234.49953732185327,1.716104964270375,-0.005230800594493434,bf16,1
google/gemma-3-270m-it,3,baseline,8556.0,1563,7171,238.432986484714,1.7213357648648684,0.0,bf16,1
google/gemma-3-270m-it,5,eng,8584.0,1563,7171,242.74282733130656,1.7269689347358614,0.005633169870993049,bf16,1
google/gemma-3-270m-it,5,dut,8578.0,1563,7171,241.81277932436709,1.7257618269063628,0.004426062041494427,bf16,1
google/gemma-3-270m-it,5,ind,8436.0,1563,7171,220.8122647830262,1.6971936082748982,-0.02414215658997021,bf16,1
google/gemma-3-270m-it,5,jav,8686.0,1563,7171,259.1123305244067,1.7474897678373362,0.026154002972467838,bf16,1
google/gemma-3-270m-it,5,sun,8390.0,1563,7171,214.40832927472124,1.6879391149154097,-0.03339664994945868,bf16,1
google/gemma-3-270m-it,5,ace,8504.0,1563,7171,230.63097860282298,1.7108741636758813,-0.01046160118898709,bf16,1
google/gemma-3-270m-it,5,ban,8490.0,1563,7171,228.57441031661182,1.7080575787403849,-0.013278186124483504,bf16,1
google/gemma-3-270m-it,5,baseline,8556.0,1563,7171,238.432986484714,1.7213357648648684,0.0,bf16,1
google/gemma-3-270m-it,7,eng,8842.0,1563,7171,286.308453298311,1.778874571404297,0.057538806539428666,bf16,1
google/gemma-3-270m-it,7,dut,8770.0,1563,7171,273.4187433817965,1.764389277450315,0.04305351258544654,bf16,1
google/gemma-3-270m-it,7,ind,8864.0,1563,7171,290.3668819354569,1.7833006334457917,0.061964868580923316,bf16,1
google/gemma-3-270m-it,7,jav,8786.0,1563,7171,276.2320305173054,1.7676082316623112,0.04627246679744279,bf16,1
google/gemma-3-270m-it,7,sun,8618.0,1563,7171,248.081072555454,1.7338092124363529,0.012473447571484497,bf16,1
google/gemma-3-270m-it,7,ace,8736.0,1563,7171,267.5352784079662,1.7575489997498235,0.03621323488495509,bf16,1
google/gemma-3-270m-it,7,ban,8512.0,1563,7171,231.81445762175068,1.7124836407818793,-0.008852124082989077,bf16,1
google/gemma-3-270m-it,7,baseline,8556.0,1563,7171,238.432986484714,1.7213357648648684,0.0,bf16,1
google/gemma-3-270m-it,9,eng,8454.0,1563,7171,223.36990737264418,1.7008149317633938,-0.020520833101474567,bf16,1
google/gemma-3-270m-it,9,dut,8622.0,1563,7171,248.716770023701,1.7346139509893521,0.013278186124483726,bf16,1
google/gemma-3-270m-it,9,ind,8580.0,1563,7171,242.12239871784823,1.7261641961828624,0.004828431317994042,bf16,1
google/gemma-3-270m-it,9,jav,8534.0,1563,7171,235.1004326688664,1.7169097028233737,-0.0044260620414946494,bf16,1
google/gemma-3-270m-it,9,sun,8444.0,1563,7171,221.94535923579986,1.6988030853808964,-0.022532679483971974,bf16,1
