model,layer,erased_concept,nll_nats,n_tokens,n_bytes,ppl,bpb,bpb_delta,precision,seed
EleutherAI/pythia-1b,0,eng,8926.0,2521,7171,34.4896220576437,1.7957740810172762,0.09495914925388238,bf16,1
EleutherAI/pythia-1b,0,dut,9040.0,2521,7171,36.08504882560592,1.818709129777748,0.11789419801435419,bf16,1
EleutherAI/pythia-1b,0,ind,8790.0,2521,7171,32.67831219937312,1.76841297021531,0.06759803845191614,bf16,1
EleutherAI/pythia-1b,0,jav,8584.0,2521,7171,30.11423599709139,1.7269689347358614,0.026154002972467616,bf16,1
EleutherAI/pythia-1b,0,sun,8488.0,2521,7171,28.989041803357214,1.7076552094638853,0.006840277700491448,bf16,1
EleutherAI/pythia-1b,0,ace,8492.0,2521,7171,29.035074412673293,1.7084599480168843,0.007645016253490455,bf16,1
EleutherAI/pythia-1b,0,ban,8654.0,2521,7171,30.962127866026673,1.7410518594133442,0.04023692764995035,bf16,1
EleutherAI/pythia-1b,0,baseline,8454.0,2521,7171,28.600699572510074,1.7008149317633938,0.0,bf16,1
EleutherAI/pythia-1b,1,eng,8996.0,2521,7171,35.46070663399329,1.809857005694759,0.10904207393136511,bf16,1
EleutherAI/pythia-1b,1,dut,8730.0,2521,7171,31.9097479996941,1.756341891920325,0.05552696015693126,bf16,1
EleutherAI/pythia-1b,1,ind,8614.0,2521,7171,30.474737335873307,1.733004473883354,0.03218954211996028,bf16,1
EleutherAI/pythia-1b,1,jav,8492.0,2521,7171,29.035074412673293,1.7084599480168843,0.007645016253490455,bf16,1
EleutherAI/pythia-1b,1,sun,8424.0,2521,7171,28.26236719010584,1.6947793926159014,-0.006035539147492441,bf16,1
EleutherAI/pythia-1b,1,ace,8480.0,2521,7171,28.897195411230438,1.7060457323578873,0.005230800594493434,bf16,1
EleutherAI/pythia-1b,1,ban,8468.0,2521,7171,28.75997115648355,1.7036315166988902,0.0028165849354964134,bf16,1
EleutherAI/pythia-1b,1,baseline,8454.0,2521,7171,28.600699572510074,1.7008149317633938,0.0,bf16,1
EleutherAI/pythia-1b,3,eng,16508.0,2521,7171,697.9832886059914,3.3211560082268874,1.6203410764634936,bf16,1
