model,layer,erased_concept,nll_nats,n_tokens,n_bytes,ppl,bpb,bpb_delta,precision,seed
Qwen/Qwen2.5-3B,0,eng,5590.0,2070,7171,14.886921737646654,1.1246221278161073,0.023136233398721284,bf16,1
Qwen/Qwen2.5-3B,0,dut,5525.0,2070,7171,14.426721195728593,1.1115451263298737,0.010059231912487698,bf16,1
Qwen/Qwen2.5-3B,0,ind,5531.0,2070,7171,14.468598441245152,1.112752234159372,0.011266339741986098,bf16,1
Qwen/Qwen2.5-3B,0,jav,5474.0,2070,7171,14.075623119935853,1.1012847097791363,-0.00020118463824969623,bf16,1
Qwen/Qwen2.5-3B,0,sun,5473.0,2070,7171,14.068824944207165,1.1010835251408866,-0.00040236927649939247,bf16,1
Qwen/Qwen2.5-3B,0,ace,5468.0,2070,7171,14.034883284105474,1.1000776019496377,-0.0014082924677483177,bf16,1
Qwen/Qwen2.5-3B,0,ban,5514.0,2070,7171,14.35026079548713,1.1093320953091264,0.007846200891740374,bf16,1
Qwen/Qwen2.5-3B,0,baseline,5475.0,2070,7171,14.082424580600813,1.101485894417386,0.0,bf16,1
Qwen/Qwen2.5-3B,3,eng,19660.0,2070,7171,13327.495900006968,3.9552899879901022,2.853804093572716,bf16,1
Qwen/Qwen2.5-3B,3,dut,5475.0,2070,7171,14.082424580600813,1.101485894417386,0.0,bf16,1
Qwen/Qwen2.5-3B,3,ind,5475.0,2070,7171,14.082424580600813,1.101485894417386,0.0,bf16,1
Qwen/Qwen2.5-3B,3,jav,5475.0,2070,7171,14.082424580600813,1.101485894417386,0.0,bf16,1
Qwen/Qwen2.5-3B,3,sun,5475.0,2070,7171,14.082424580600813,1.101485894417386,0.0,bf16,1
Qwen/Qwen2.5-3B,3,ace,20028.0,2070,7171,15920.491289900352,4.02932593486601,2.9278400404486247,bf16,1
Qwen/Qwen2.5-3B,3,ban,5475.0,2070,7171,14.082424580600813,1.101485894417386,0.0,bf16,1
Qwen/Qwen2.5-3B,3,baseline,5475.0,2070,7171,14.082424580600813,1.101485894417386,0.0,bf16,1
Qwen/Qwen2.5-3B,7,eng,6178.0,2070,7171,19.77742355790539,1.2429186951069608,0.14143280068957487,bf16,1
Qwen/Qwen2.5-3B,7,dut,5470.0,2070,7171,14.048450110777074,1.1004799712261373,-0.0010059231912487032,bf16,1
Qwen/Qwen2.5-3B,7,ind,5863.0,2070,7171,16.985620781602368,1.1795455340582892,0.07805963964090323,bf16,1
Qwen/Qwen2.5-3B,7,jav,5602.0,2070,7171,14.97347336511927,1.1270363434751043,0.025550449057718305,bf16,1
Qwen/Qwen2.5-3B,7,sun,5673.0,2070,7171,15.495965661525496,1.1413204527908367,0.039834558373450735,bf16,1
Qwen/Qwen2.5-3B,7,ace,5602.0,2070,7171,14.97347336511927,1.1270363434751043,0.025550449057718305,bf16,1
Qwen/Qwen2.5-3B,7,ban,5587.0,2070,7171,14.865362115439808,1.124018573901358,0.022532679483971974,bf16,1
Qwen/Qwen2.5-3B,7,baseline,5475.0,2070,7171,14.082424580600813,1.101485894417386,0.0,bf16,1
Qwen/Qwen2.5-3B,11,eng,5609.0,2070,7171,15.024194010414723,1.1284446359428526,0.026958741525466623,bf16,1
Qwen/Qwen2.5-3B,11,dut,5463.0,2070,7171,14.001023509754372,1.099071678758389,-0.002414215658997021,bf16,1
Qwen/Qwen2.5-3B,11,ind,5545.0,2070,7171,14.566785355173534,1.1155688190948685,0.014082924677482511,bf16,1
Qwen/Qwen2.5-3B,11,jav,5566.0,2070,7171,14.71531648190212,1.1197936964981132,0.018307802080727242,bf16,1
Qwen/Qwen2.5-3B,11,sun,5584.0,2070,7171,14.843833716431277,1.1234150199866089,0.021929125569222885,bf16,1
Qwen/Qwen2.5-3B,11,ace,5585.0,2070,7171,14.851006382982458,1.1236162046248586,0.02213031020747258,bf16,1
Qwen/Qwen2.5-3B,11,ban,5556.0,2070,7171,14.644399431625608,1.1177818501156158,0.016295955698229836,bf16,1
Qwen/Qwen2.5-3B,11,baseline,5475.0,2070,7171,14.082424580600813,1.101485894417386,0.0,bf16,1
Qwen/Qwen2.5-3B,15,eng,5544.0,2070,7171,14.559749960306622,1.1153676344566188,0.013881740039232815,bf16,1
